#x Tg Ts u porosity solidDensity effectiveSolidHeatConductivity tortuosity_factor solidHeatCapacity specificArea extinctionCoefficient scatteringAlbedo emissivity hv insulationTransmissivity divq divSolidHeatConduction N2 H2 H O2 O H2O OH H2O2 HO2 NO N2O NO2 HNO HNO2 HONO HONO2 N2H2 H2NN NH2OH HNOH NH3 N2H4 N NO3 NH NNH NH2 H2NO N2H3 
0.0947266 300.003 319.439 0.0703449 0.8 4320 0.370063 1 596.936 1591.82 1340.4 0.55 0.9 169565 0.6 0 70000.6 0.658274 1.8816e-05 2.13074e-21 0.199869 -1.3458e-17 3.48351e-07 1.84594e-20 7.59566e-12 1.82533e-13 1.2364e-10 4.59161e-11 4.47028e-12 9.45026e-12 3.18784e-14 9.89877e-13 3.63218e-16 9.69206e-11 7.27776e-19 9.40782e-13 1.07965e-14 0.141838 2.26703e-12 2.32794e-27 -4.57216e-16 1.01474e-21 1.64017e-23 2.9515e-12 8.28699e-11 1.80398e-14 
0.0949219 300.004 322.003 0.0703476 0.8 4320 0.369289 1 599.723 1591.82 1340.4 0.55 0.9 169582 0.6 0 69342 0.658273 2.16602e-05 3.41211e-21 0.199868 -1.30639e-17 5.41286e-07 4.02368e-20 1.20088e-11 2.76112e-13 1.95879e-10 8.18018e-11 7.58201e-12 1.49464e-11 5.4177e-14 1.68235e-12 5.97805e-16 1.53666e-10 1.98947e-18 1.49437e-12 1.71228e-14 0.141837 4.08617e-12 8.18762e-27 -4.57171e-16 3.27572e-21 3.52076e-23 3.99916e-12 1.31423e-10 3.10216e-14 
0.0950195 300.005 323.286 0.0703492 0.8 4320 0.368905 1 601.103 1591.82 1340.4 0.55 0.9 169592 0.6 0 68924.2 0.658272 2.32681e-05 4.36864e-21 0.199868 -1.28355e-17 6.83176e-07 6.06873e-20 1.53024e-11 3.45471e-13 2.49915e-10 1.1155e-10 1.00527e-11 1.90514e-11 7.19128e-14 2.23297e-12 7.93625e-16 1.96141e-10 3.26006e-18 1.90977e-12 2.18592e-14 0.141836 5.6085e-12 1.38573e-26 -4.57138e-16 5.0485e-21 5.25982e-23 4.6828e-12 1.67773e-10 4.1454e-14 
0.0950684 300.006 323.927 0.07035 0.8 4320 0.36865 1 601.79 1591.82 1340.4 0.55 0.9 169597 0.6 0 68694 0.658272 2.41246e-05 4.96214e-21 0.199868 -1.27115e-17 7.70822e-07 7.50792e-20 1.73548e-11 3.88533e-13 2.83633e-10 1.31318e-10 1.16513e-11 2.16107e-11 8.33999e-14 2.58954e-12 9.2431e-16 2.22656e-10 4.18803e-18 2.16948e-12 2.48163e-14 0.141836 6.62605e-12 1.78301e-26 -4.57118e-16 6.16809e-21 6.47163e-23 5.07676e-12 1.90468e-10 4.8254e-14 
0.0951172 300.006 324.568 0.0703509 0.8 4320 0.368395 1 602.474 1591.82 1340.4 0.55 0.9 169603 0.6 0 68510.9 0.658271 2.50184e-05 5.65165e-21 0.199867 -1.25802e-17 8.72226e-07 9.33413e-20 1.97442e-11 4.38542e-13 3.22926e-10 1.55421e-10 1.35631e-11 2.45912e-11 9.7149e-14 3.01626e-12 1.08416e-15 2.53564e-10 5.38651e-18 2.47255e-12 2.82637e-14 0.141835 7.87211e-12 2.27952e-26 -4.57095e-16 7.47631e-21 7.99804e-23 5.51079e-12 2.16925e-10 5.64303e-14 
0.095166 300.007 325.209 0.0703519 0.8 4320 0.368141 1 603.157 1591.82 1340.4 0.55 0.9 169609 0.6 0 68328.6 0.658271 2.59512e-05 6.45478e-21 0.199867 -1.2441e-17 9.89544e-07 1.16575e-19 2.25261e-11 4.96623e-13 3.68717e-10 1.8481e-10 1.58498e-11 2.80623e-11 1.13605e-13 3.52694e-12 1.27968e-15 2.89592e-10 6.93571e-18 2.8262e-12 3.22828e-14 0.141835 9.39798e-12 2.89958e-26 -4.57068e-16 9.00326e-21 9.92446e-23 5.98897e-12 2.47769e-10 6.62617e-14 
0.0952148 300.008 325.85 0.070353 0.8 4320 0.367951 1 603.837 1591.82 1340.4 0.55 0.9 169615 0.6 0 68169.8 0.658271 2.69246e-05 7.39266e-21 0.199867 -1.22934e-17 1.12528e-06 1.46197e-19 2.57647e-11 5.64079e-13 4.22078e-10 2.20644e-10 1.85845e-11 3.21048e-11 1.33303e-13 4.13811e-12 1.51884e-15 3.3159e-10 8.94012e-18 3.23889e-12 3.69681e-14 0.141834 1.12665e-11 3.67357e-26 -4.57037e-16 1.07834e-20 1.236e-22 6.51579e-12 2.83726e-10 7.80831e-14 
0.0952393 300.009 326.171 0.0703535 0.8 4320 0.367824 1 604.176 1591.82 1340.4 0.55 0.9 169618 0.6 0 68056.8 0.65827 2.74272e-05 7.92068e-21 0.199867 -1.22162e-17 1.20113e-06 1.64007e-19 2.75834e-11 6.01891e-13 4.52067e-10 2.41509e-10 2.01529e-11 3.43755e-11 1.44606e-13 4.48879e-12 1.65843e-15 3.55198e-10 1.01641e-17 3.47107e-12 3.96021e-14 0.141834 1.23581e-11 4.13253e-26 -4.57019e-16 1.17831e-20 1.38141e-22 6.7993e-12 3.0394e-10 8.48911e-14 
0.0952637 300.009 326.491 0.0703541 0.8 4320 0.367698 1 604.515 1591.82 1340.4 0.55 0.9 169621 0.6 0 67966.6 0.65827 2.79407e-05 8.49315e-21 0.199867 -1.21366e-17 1.28294e-06 1.84199e-19 2.95515e-11 6.42758e-13 4.84535e-10 2.64661e-10 2.1875e-11 3.68331e-11 1.57022e-13 4.87397e-12 1.8136e-15 3.80762e-10 1.15638e-17 3.72263e-12 4.24544e-14 0.141834 1.35723e-11 4.64663e-26 -4.57e-16 1.28634e-20 1.54549e-22 7.09723e-12 3.2583e-10 9.23881e-14 
0.0952881 300.01 326.812 0.0703547 0.8 4320 0.367571 1 604.854 1591.82 1340.4 0.55 0.9 169625 0.6 0 67876.6 0.65827 2.84654e-05 9.11436e-21 0.199867 -1.20546e-17 1.37116e-06 2.07109e-19 3.16811e-11 6.86926e-13 5.19687e-10 2.90352e-10 2.37659e-11 3.94929e-11 1.70661e-13 5.29705e-12 1.98608e-15 4.08443e-10 1.31644e-17 3.99518e-12 4.55432e-14 0.141834 1.49228e-11 5.22243e-26 -4.56979e-16 1.40302e-20 1.73073e-22 7.41033e-12 3.49534e-10 1.00644e-13 
