# x u T N2 H2 H O2 O H2O OH H2O2 HO2 NO N2O NO2 HNO HNO2 HONO HONO2 N2H2 H2NN NH2OH HNOH NH3 N2H4 N NO3 NH NNH NH2 H2NO N2H3
7.140869140625000222e-02 4.606705966995996993e-01 1.863878267721881912e+03 7.597972490687565639e-01 9.899479367813789499e-04 1.126631023408989104e-05 2.691359219043721815e-02 3.913555727158567909e-05 1.977346392259981545e-01 3.889381419010320712e-04 7.045775512130015325e-08 9.153518906705307692e-06 1.860598452011583744e-03 2.746968912069634033e-03 2.030845492114978750e-06 6.842676100916276214e-05 1.004812500825042700e-09 1.430722758733706068e-07 6.022441540235777104e-12 1.332856843383069376e-04 8.241180718482158165e-07 3.645556768221214053e-07 1.088350000843833202e-06 8.655286192494554900e-03 3.421732107525582774e-07 1.061874577684149389e-05 1.637490224725841984e-12 7.669193545311332857e-05 3.545046798311779965e-08 5.528726119413743516e-04 6.043120463592601201e-06 3.855860623926971359e-07
7.141113281250000000e-02 4.610120542435954816e-01 1.865189850144548018e+03 7.599214712810938854e-01 9.891960458939385182e-04 1.133617103625259068e-05 2.673219661849422432e-02 3.927992375282210685e-05 1.978943242119716173e-01 3.928897297795631675e-04 7.005148312184116463e-08 9.089970180264822348e-06 1.868024175811074062e-03 2.738224860627930940e-03 2.011661490679573270e-06 6.847410000040508730e-05 1.007926985004336250e-09 1.437829765034287417e-07 5.972154810382534867e-12 1.318863703063059140e-04 8.115244988341082978e-07 3.614571063281558031e-07 1.076699347449986108e-06 8.554732829489073570e-03 3.347253144752734975e-07 1.071287393630720600e-05 1.612225504282819624e-12 7.682026907729953109e-05 3.533192620302901096e-08 5.501473616515347451e-04 5.966435130073892949e-06 3.805104199730996618e-07
7.141357421874999778e-02 4.613517518334721568e-01 1.866494558317221163e+03 7.600449951379016911e-01 9.884348606231539627e-04 1.140631995294073418e-05 2.655168460177460832e-02 3.942468797926200019e-05 1.980531501315257736e-01 3.968734795602349538e-04 6.965378403713706788e-08 9.026469768352486322e-06 1.875469316089218436e-03 2.729412626404767537e-03 1.992683309070330746e-06 6.851988760258664391e-05 1.011121505255880778e-09 1.445013389705866918e-07 5.922598208502684430e-12 1.304885172290444538e-04 7.990531603163957370e-07 3.583762666340866056e-07 1.065088932446085938e-06 8.454901833236647124e-03 3.274241573567301968e-07 1.080687914962966004e-05 1.587455757888301034e-12 7.694362361785279036e-05 3.521016155197988328e-08 5.474028188316190473e-04 5.890327541241082535e-06 3.754607448377159561e-07
7.141601562499999556e-02 4.616896859113199802e-01 1.867792379394173850e+03 7.601678193047246568e-01 9.876644145568231909e-04 1.147675772699400177e-05 2.637205729872578452e-02 3.956986382908034229e-05 1.982111161052217130e-01 4.008895808076885412e-04 6.926463243420041154e-08 8.963022756150984844e-06 1.882933860523362682e-03 2.720532621997299918e-03 1.973908877059771913e-06 6.856409584912550085e-05 1.014395294098068897e-09 1.452273046864296490e-07 5.873761021736268008e-12 1.290923175258683136e-04 7.867040135036451244e-07 3.553131323590688625e-07 1.053520109092293714e-06 8.355793232619479483e-03 3.202670049341826647e-07 1.090073913321779171e-05 1.563170789531297033e-12 7.706195012924867442e-05 3.508519903415403611e-08 5.446392746119636764e-04 5.814799857677984242e-06 3.704375346478356021e-07
7.141845703124999334e-02 4.620258529979860418e-01 1.869083300823134323e+03 7.602899424990215982e-01 9.868847423040337172e-04 1.154748508870991789e-05 2.619331581983209284e-02 3.971546545648149202e-05 1.983682212954273605e-01 4.049382228148915692e-04 6.888400380648135830e-08 8.899634184690319790e-06 1.890417792536635633e-03 2.711585264565311362e-03 1.955336145302326259e-06 6.860669611869076685e-05 1.017747585099293542e-09 1.459608132170077524e-07 5.825632718996068705e-12 1.276979627764631754e-04 7.744769958617693508e-07 3.522676753108540512e-07 1.041994211321148734e-06 8.257407008484565075e-03 3.132511742940496577e-07 1.099443129278855013e-05 1.539360630075312630e-12 7.717520016080350550e-05 3.495706458086176439e-08 5.418570225096259714e-04 5.739854138240212785e-06 3.654412812304075300e-07
7.142089843749999112e-02 4.623602496936482509e-01 1.870367310347679677e+03 7.604113634903240104e-01 9.860958794947805896e-04 1.161850275457295792e-05 2.601546122762809013e-02 3.986150729204957773e-05 1.985244649064096811e-01 4.090195945313131729e-04 6.851187457179351306e-08 8.836309050777004504e-06 1.897921091154499210e-03 2.702570975842959883e-03 1.936963085386304697e-06 6.864765913555987580e-05 1.021177612139711607e-09 1.467018021988218554e-07 5.778202948227583625e-12 1.263056436755207661e-04 7.623720253612418209e-07 3.492398645534400571e-07 1.030512553445893209e-06 8.159743093637723127e-03 3.063740330603798188e-07 1.108793272748090972e-05 1.516015532132358246e-12 7.728332577484068244e-05 3.482578504457898461e-08 5.390563583955584534e-04 5.665492339944559115e-06 3.604724703564308399e-07
7.142333984374998890e-02 4.626928726784255708e-01 1.871644396009576894e+03 7.605320811003738468e-01 9.852978627796148917e-04 1.168981142594452360e-05 2.583849453671594951e-02 4.000800404298361331e-05 1.986798461844551111e-01 4.131338844883174839e-04 6.814822206994147629e-08 8.773052306953121613e-06 1.905443730859492438e-03 2.693490182153133062e-03 1.918787689879286558e-06 6.868695497051015330e-05 1.024684608670964239e-09 1.474502072538184486e-07 5.731461533764398206e-12 1.249155499874523830e-04 7.503890007265093275e-07 3.462296664747186129e-07 1.019076429878098999e-06 8.062801372841821301e-03 2.996329984030742994e-07 1.118122023424237267e-05 1.493125965052328396e-12 7.738627956513763524e-05 3.469138819264925361e-08 5.362375804616508141e-04 5.591716317887888708e-06 3.555315815244743031e-07
7.142578125000000056e-02 4.630237187130120668e-01 1.872914546151227114e+03 7.606520942032590771e-01 9.844907298291521655e-04 1.176141178771497314e-05 2.566241671378998584e-02 4.015497069322594221e-05 1.988343644179577097e-01 4.172812807218940589e-04 6.779302456000331089e-08 8.709868861485580956e-06 1.912985681444764191e-03 2.684343314424383724e-03 1.900807972367074209e-06 6.872455304228057863e-05 1.028267806973591782e-09 1.482059619034478971e-07 5.685398473689537414e-12 1.235278705011628097e-04 7.385278016875594604e-07 3.432370448541896005e-07 1.007687114854801674e-06 7.966581682818524301e-03 2.930255360654438075e-07 1.127427031249179546e-05 1.470682610020016642e-12 7.748401467563578000e-05 3.455390270064997206e-08 5.334009891877923961e-04 5.518527825196623672e-06 3.506190877494929434e-07
7.142822265625001221e-02 4.633527846392966887e-01 1.874177749418032818e+03 7.607714017255484684e-01 9.836745193335110111e-04 1.183330450691264232e-05 2.548722867766385625e-02 4.030242250345764994e-05 1.989880189375264341e-01 4.214619706925218411e-04 6.744626121721915191e-08 8.646763578386375528e-06 1.920546907865825024e-03 2.675130808210807697e-03 1.883021967486755713e-06 6.876042211959612583e-05 1.031926437411482239e-09 1.489689974817006005e-07 5.640003937292366004e-12 1.221427929849200485e-04 7.267882892337434524e-07 3.402619609306787944e-07 9.963458621758264863e-07 7.871083812256048085e-03 2.865491594108887492e-07 1.136705916906298663e-05 1.448676355258326323e-12 7.757648481942329974e-05 3.441335814543729758e-08 5.305468873087962204e-04 5.445928513007079728e-06 3.457354553571237032e-07
7.143066406250000999e-02 4.636800673809454709e-01 1.875433994760899850e+03 7.608900026464083810e-01 9.828492710017037656e-04 1.190549023127645336e-05 2.531293129930495267e-02 4.045037501097796691e-05 1.991408091160725424e-01 4.256761412024280002e-04 6.710791212940035600e-08 8.583741277460127137e-06 1.928127370091294165e-03 2.665853103713998907e-03 1.865427730952772696e-06 6.879453032378889013e-05 1.035659727682900795e-09 1.497392430471580528e-07 5.595268262528670668e-12 1.207605041412759285e-04 7.151703058688815390e-07 3.373043734700242111e-07 9.850539049511766771e-07 7.776307501818687830e-03 2.802014284879172617e-07 1.145956272343526051e-05 1.427098291327026298e-12 7.766364429799247238e-05 3.426978499785389920e-08 5.276755797811872716e-04 5.373919930472885364e-06 3.408811437833529403e-07
7.143310546875000777e-02 4.640055639440761048e-01 1.876683271438687370e+03 7.610078959977260027e-01 9.820150255608942579e-04 1.197796958778848458e-05 2.513952540186718473e-02 4.059884402946248457e-05 1.992927343689220865e-01 4.299239783100625416e-04 6.677795829279963340e-08 8.520806734380869936e-06 1.935727022952289525e-03 2.656510645808162971e-03 1.848023339576708301e-06 6.882684513201885960e-05 1.039466902067444856e-09 1.505166252940009141e-07 5.551181953572019628e-12 1.193811895620721086e-04 7.036736758680366552e-07 3.343642388326821497e-07 9.738124553591318792e-07 7.682252444160095513e-03 2.739799491133581505e-07 1.155175661325630046e-05 1.405939706513112094e-12 7.774544802076307538e-05 3.412321461511322455e-08 5.247873737498358511e-04 5.302503524801427131e-06 3.360566053798613743e-07
7.143554687500000555e-02 4.643292714178831049e-01 1.877925569020722151e+03 7.611250808642173737e-01 9.811718247556874394e-04 1.205074318116422394e-05 2.496701176073728989e-02 4.074784564857717264e-05 1.994437941538980963e-01 4.342056672417522549e-04 6.645638160735956374e-08 8.457964680798625806e-06 1.943345815990543766e-03 2.647103884067675880e-03 1.830806891281085149e-06 6.885733338111117772e-05 1.043347180667671002e-09 1.513010684619083159e-07 5.507735678369155550e-12 1.180050336835845599e-04 6.922982055358881778e-07 3.314415110413930018e-07 9.626227044160999473e-07 7.588918283943300348e-03 2.678823719734749670e-07 1.164361620015573728e-05 1.385192082298900022e-12 7.782185152488163863e-05 3.397367923285969755e-08 5.218825785145335752e-04 5.231680641320151139e-06 3.312622852252565474e-07
7.143798828125000333e-02 4.646511869752500412e-01 1.879160877389292864e+03 7.612415563835108756e-01 9.803197113472496629e-04 1.212381159230352365e-05 2.479539110357922849e-02 4.089739623346958338e-05 1.995939879714349607e-01 4.385213923007154433e-04 6.614316487121716536e-08 8.395219804472795104e-06 1.950983693305558247e-03 2.637633272797456838e-03 1.813776505106380251e-06 6.888596127202992745e-05 1.047299778644786725e-09 1.520924942448261929e-07 5.464920266278922377e-12 1.166322197417548934e-04 6.810436834660065928e-07 3.285361418487183110e-07 9.514858217581432320e-07 7.496304617862720697e-03 2.619063917423450004e-07 1.173511657586115572e-05 1.364847088895590736e-12 7.789281099528049923e-05 3.382121195690797006e-08 5.189615054962844459e-04 5.161452523568946405e-06 3.264986209421662770e-07
7.144042968750000111e-02 4.649713078734149518e-01 1.880389186742234415e+03 7.613573217462642484e-01 9.794587291124189857e-04 1.219717537670264550e-05 2.462466411038662789e-02 4.104751242411353268e-05 1.997433153646442083e-01 4.428713367733273874e-04 6.583829177435075118e-08 8.332576749433585894e-06 1.958640593400698144e-03 2.628099271066007808e-03 1.796930321211478594e-06 6.891269437499200113e-05 1.051323905446810675e-09 1.528908216985126301e-07 5.422726705703021342e-12 1.152629297275525498e-04 6.699098808011683195e-07 3.256480808044708431e-07 9.404029554352103482e-07 7.404410994670233490e-03 2.560497462172319208e-07 1.182623256861750643e-05 1.344896580818840487e-12 7.795828328500542667e-05 3.366584675466348394e-08 5.160244682034052094e-04 5.091820313419137730e-06 3.217660425204572149e-07
7.144287109374999889e-02 4.652896314546041689e-01 1.881610487595465884e+03 7.614723761962424176e-01 9.785889228427421815e-04 1.227083506282402227e-05 2.445483141353578874e-02 4.119821113451942819e-05 1.998917759194356603e-01 4.472556828327712013e-04 6.554174689121925206e-08 8.270040116170553320e-06 1.966316449028551391e-03 2.618502342740967100e-03 1.780266500867877954e-06 6.893749763524208987e-05 1.055418764027595051e-09 1.536959671467756572e-07 5.381146141778507444e-12 1.138973443424654003e-04 6.588965514943098327e-07 3.227772753230487285e-07 9.293752317189866456e-07 7.313236915205967303e-03 2.503102154705993378e-07 1.191693874991275259e-05 1.325332592479357532e-12 7.801822593580665501e-05 3.350761844621793798e-08 5.130717821973819872e-04 5.022785051218838255e-06 3.170649721467892662e-07
7.144531249999999667e-02 4.656061551466721404e-01 1.882824770785622377e+03 7.615867190303875489e-01 9.777103383434174264e-04 1.234479115042551572e-05 2.428589359784664309e-02 4.134950955178908898e-05 2.000393692645920929e-01 4.516746114400173231e-04 6.525351567221554850e-08 8.207614461849401075e-06 1.974011187035397928e-03 2.608842956527624574e-03 1.763783226447147301e-06 6.896033537950546177e-05 1.059583550054844215e-09 1.545078440862854591e-07 5.340169874014049766e-12 1.125356429541585207e-04 6.480034325701698931e-07 3.199236707506346097e-07 9.184037549253800312e-07 7.222781832432588305e-03 2.446856210183753737e-07 1.200720944151699148e-05 1.306147333742177568e-12 7.807259719898153121e-05 3.334656269513883026e-08 5.101037650583993685e-04 4.954347675962575421e-06 3.123958240406775500e-07
7.144775390624999445e-02 4.659208764637951528e-01 1.884032027472645723e+03 7.617003495989046469e-01 9.768230224322588858e-04 1.241904410885019274e-05 2.411785120064652635e-02 4.150142513502990348e-05 2.001860950718689913e-01 4.561283022422669476e-04 6.497358443371298651e-08 8.145304300554288726e-06 1.981724728205094994e-03 2.599121586009903173e-03 1.747478701401887621e-06 6.898117132311515473e-05 1.063817451104519762e-09 1.553263630898089088e-07 5.299789353879128113e-12 1.111780035522769741e-04 6.372302443871544419e-07 3.170872104322305698e-07 9.074896072527409588e-07 7.133045151473532686e-03 2.391738250040691416e-07 1.209701872283567626e-05 1.287333185393385601e-12 7.812135605646826472e-05 3.318271599893724054e-08 5.071207363505491218e-04 4.886509025484905772e-06 3.077590042973826645e-07
7.145019531249999223e-02 4.662337930070762360e-01 1.885232249142463843e+03 7.618132673053162884e-01 9.759270229384960690e-04 1.249359437527426984e-05 2.395070471183733188e-02 4.165397561410625552e-05 2.003319530560752626e-01 4.606169334688776712e-04 6.470194034644976327e-08 8.083114103558409618e-06 1.989456987102446780e-03 2.589338709693982457e-03 1.731351150239943144e-06 6.899996857784604181e-05 1.068119645838692691e-09 1.561514317077138762e-07 5.259996182101967576e-12 1.098246027044501609e-04 6.265766908993737602e-07 3.142678357784903024e-07 8.966338486375530024e-07 7.044026229655678262e-03 2.337727293984340360e-07 1.218634043858311278e-05 1.268882694416938483e-12 7.816446224218981604e-05 3.301611567923520713e-08 5.041230175866062008e-04 4.819269836675522349e-06 3.031549107378337061e-07
7.145263671874999001e-02 4.665449024652664201e-01 1.886425427609631470e+03 7.619254716065194666e-01 9.750223887016208884e-04 1.256844235291299068e-05 2.378445457396821672e-02 4.180717898823888419e-05 2.004769429751722676e-01 4.651406818248636130e-04 6.443857142193034263e-08 8.021048299621475616e-06 1.997207871916150367e-03 2.579494811054837324e-03 1.715398818492031773e-06 6.901668966045400755e-05 1.072489303163138941e-09 1.569829543674844389e-07 5.220782105393394395e-12 1.084756155124808215e-04 6.160424599185781963e-07 3.114654863323338594e-07 8.858375166291729883e-07 6.955724376556004195e-03 2.284802752142977840e-07 1.227514820677915360e-05 1.250788568943557180e-12 7.820187626363091584e-05 3.284679987161425535e-08 5.011109321924061980e-04 4.752630745715366828e-06 2.985839327659870219e-07
7.145507812500000167e-02 4.668542026153758018e-01 1.887611555020064316e+03 7.620369620128449872e-01 9.741091695700953993e-04 1.264358840918758407e-05 2.361910118230924754e-02 4.196105352443805581e-05 2.006210646303482614e-01 4.696997223821263020e-04 6.418346649645476796e-08 7.959111275313620815e-06 2.004977284301530036e-03 2.569590378584936038e-03 1.699619972672369062e-06 6.903129650193197170e-05 1.076925581360126960e-09 1.578208322710404253e-07 5.182139011710856170e-12 1.071312155687465434e-04 6.056272233757377164e-07 3.086800998353065408e-07 8.751016262858448899e-07 6.868138854051499854e-03 2.232944417361446869e-07 1.236341542707150168e-05 1.233043672658335561e-12 7.823355942364271242e-05 3.267480751516932407e-08 4.980848054706277879e-04 4.686592288330195600e-06 2.940464512339146132e-07
7.145751953125001332e-02 4.671616913233730406e-01 1.888790623853707075e+03 7.621477380880834485e-01 9.731874164000705978e-04 1.271903287384649236e-05 2.345464488493587130e-02 4.211561775576459180e-05 2.007643178661176753e-01 4.742942284683028661e-04 6.393661521230801917e-08 7.897307375368988662e-06 2.012765119222899909e-03 2.559625905846134048e-03 1.684012900232837169e-06 6.904375045750251979e-05 1.081427627190650256e-09 1.586649632894653006e-07 5.144058922335156049e-12 1.057915749128735374e-04 5.953306375822886760e-07 3.059116122936927813e-07 8.644271700948335142e-07 6.781268876375812216e-03 2.182132457643013453e-07 1.245111528938716603e-05 1.215641018355346435e-12 7.825947384246977534e-05 3.250017834175633088e-08 4.950449645641015906e-04 4.621154900061608298e-06 2.895428383152007148e-07
7.145996093750001110e-02 4.674673665448916826e-01 1.889962626927323299e+03 7.622577994495320919e-01 9.722571810540610922e-04 1.279477603704899502e-05 2.329108598280836551e-02 4.227089047942919446e-05 2.009067025703889786e-01 4.789243715537006593e-04 6.369800799552408758e-08 7.835640903064996045e-06 2.020571264796201544e-03 2.549601891523515899e-03 1.668575909509872501e-06 6.905401231734058134e-05 1.085994574959620248e-09 1.595152418548274074e-07 5.106533976647484402e-12 1.044568639886152750e-04 5.851523434902465211e-07 3.031599580442191724e-07 8.538151179193301477e-07 6.695113610177111894e-03 2.132347408730735192e-07 1.253822078291840212e-05 1.198573760163535223e-12 7.827958247998328728e-05 3.232295286494816615e-08 4.919917384183482767e-04 4.556318916548992028e-06 2.850734573869123066e-07
7.146240234375000888e-02 4.677712263258318459e-01 1.891127557397240935e+03 7.623671457680181174e-01 9.713185163995026808e-04 1.287081814740508117e-05 2.312842472985995532e-02 4.242689075470941680e-05 2.010482186745569944e-01 4.835903211362841195e-04 6.346763602952489449e-08 7.774116120631362114e-06 2.028395602131874420e-03 2.539518839482232150e-03 1.653307329664114407e-06 6.906204231805407377e-05 1.090625545535501729e-09 1.603715588486053445e-07 5.069556400639215128e-12 1.031272516010306629e-04 5.750919669513052256e-07 3.004250698194175066e-07 8.432664169763303848e-07 6.609672174581276982e-03 2.083570166826669940e-07 1.262470470544538012e-05 1.181835183737003518e-12 7.829384915811545031e-05 3.214317236877172899e-08 4.889254577433834251e-04 4.492084573820881221e-06 2.806386629208293369e-07
7.146484375000000666e-02 4.680732688031294386e-01 1.892285408762153111e+03 7.624757767679095632e-01 9.703714763073676081e-04 1.294715940997018553e-05 2.296666133308759156e-02 4.258363790068273806e-05 2.011888661535833900e-01 4.882922446246967807e-04 6.324549122376256233e-08 7.712737249689327048e-06 2.036238005177459266e-03 2.529377258826391930e-03 1.638205510613534466e-06 6.906780015490764492e-05 1.095319645313868378e-09 1.612338014861142127e-07 5.033118438794905378e-12 1.018029048739814885e-04 5.651491189748190690e-07 2.977068788125905108e-07 8.327819918502517710e-07 6.524943641260530849e-03 2.035781981446461506e-07 1.271053967299411558e-05 1.165418693339358695e-12 7.830223858346371877e-05 3.196087889727748414e-08 4.858464549747651211e-04 4.428452008592349209e-06 2.762388003847009029e-07
7.146728515625000444e-02 4.683734922053962024e-01 1.893436174865902331e+03 7.625836922271451712e-01 9.694161156506679328e-04 1.302379998420000531e-05 2.280579595264793299e-02 4.274115149377605001e-05 2.013286450260650950e-01 4.930303072198594571e-04 6.303156617631291776e-08 7.651508471721226798e-06 2.044098340561243104e-03 2.519177663961015556e-03 1.623268822958864978e-06 6.907124499481916710e-05 1.100075965113038063e-09 1.621018531963214326e-07 4.997212203853160296e-12 1.004839892079547730e-04 5.553233959838588967e-07 2.950053147422921760e-07 8.223627445474927829e-07 6.440927034506048129e-03 1.988964448403767297e-07 1.279569812983831067e-05 1.149317794215548126e-12 7.830471637008127109e-05 3.177611525960342196e-08 4.827550642336388836e-04 4.365421258561134328e-06 2.718742061540773802e-07
7.146972656250000222e-02 4.686718948547858310e-01 1.894579849900340832e+03 7.626908919791334229e-01 9.684524903054106014e-04 1.310073998189058385e-05 2.264582870201199694e-02 4.289945136522868482e-05 2.014675553548259113e-01 4.978046717963594469e-04 6.282585412925862668e-08 7.590433928590625522e-06 2.051976467441378633e-03 2.508920574661994626e-03 1.608495657906003122e-06 6.907233549028830627e-05 1.104893578988895283e-09 1.629755934966420677e-07 4.961829341879182711e-12 9.917066823847647643e-05 5.456143800706411514e-07 2.923203059169844826e-07 8.120095546012480734e-07 6.357621331320999214e-03 1.943099502927361762e-07 1.288015235887801330e-05 1.133526067825936131e-12 7.830124906260081945e-05 3.158892525750479727e-08 4.796516212869699966e-04 4.302992262707581062e-06 2.675452074363378138e-07
7.147460937499999778e-02 4.692632263386640745e-01 1.896845920160795458e+03 7.629030826966496370e-01 9.665011976814186874e-04 1.325547242716101123e-05 2.232868067843485002e-02 4.321837617394348811e-05 2.017426907133026415e-01 5.074599357619313019e-04 6.243915880920295851e-08 7.468795222518762995e-06 2.067781036976578356e-03 2.488241515893722250e-03 1.579443485237086166e-06 6.906733067506787510e-05 1.114706972476190926e-09 1.647392507783308301e-07 4.892624807150821452e-12 9.656205242491149997e-05 5.265506625720308161e-07 2.870012757201994333e-07 7.915098557881532800e-07 6.193187169416035191e-03 1.854199417077601899e-07 1.304681608522653131e-05 1.102859724580273745e-12 7.827639216149492190e-05 3.120752300177438256e-08 4.734114295232644742e-04 4.179974576832291924e-06 2.589974130831857449e-07
7.147949218749999334e-02 4.698472636909311051e-01 1.899083591007854920e+03 7.631124147350462072e-01 9.645175527278401903e-04 1.341140294400655151e-05 2.201511953248565592e-02 4.354068633642152014e-05 2.020143584212121535e-01 5.172621561670969360e-04 6.208522481161673454e-08 7.347820701484347630e-06 2.083654837086016710e-03 2.467339182235012921e-03 1.551025558922474380e-06 6.905241727872760550e-05 1.124754020001757746e-09 1.665241309815050238e-07 4.825430383395667317e-12 9.397769195490859873e-05 5.079477626404752547e-07 2.817474851690049112e-07 7.712837534571816562e-07 6.031579323587324924e-03 1.768895332812374290e-07 1.321033177263322491e-05 1.073357956977620676e-12 7.822740254053865737e-05 3.081695222615638924e-08 4.671271155854162535e-04 4.059357260818487951e-06 2.505954283381893051e-07
7.148437500000000278e-02 4.704239969189641934e-01 1.901292828981485400e+03 7.633188886596157241e-01 9.625020368267359506e-04 1.356853077709551136e-05 2.170514452030740046e-02 4.386654795269640374e-05 2.022825605635537038e-01 5.272125095655274618e-04 6.176404203179138638e-08 7.227541804705878578e-06 2.099596456100511974e-03 2.446217927478483434e-03 1.523229792075696742e-06 6.902725100663663349e-05 1.135027013398114697e-09 1.683291638386156438e-07 4.760195652988961169e-12 9.141882517757368926e-05 4.898019047606304813e-07 2.765583350585391665e-07 7.513372714435386419e-07 5.872787939862173304e-03 1.687055409742809609e-07 1.337047413769931445e-05 1.044976940193810505e-12 7.815405112581500478e-05 3.041758450163484278e-08 4.608014163931991583e-04 3.941136482241887452e-06 2.423415019398870583e-07
7.148925781250001221e-02 4.709934175773454190e-01 1.903473606476884697e+03 7.635225058890390271e-01 9.604551470853886063e-04 1.372685422735345827e-05 2.139875416198490365e-02 4.419613084226410837e-05 2.025472999384645145e-01 5.373121162554701704e-04 6.147560950543824299e-08 7.107989362004933668e-06 2.115604348272117838e-03 2.424882198094984592e-03 1.496044413898364006e-06 6.899148132085959704e-05 1.145517923235156345e-09 1.701532102775964360e-07 4.696869697885797225e-12 8.888665779808769011e-05 4.721091015303346653e-07 2.714332102036550830e-07 7.316760704545789014e-07 5.716802412093657804e-03 1.608552499870470667e-07 1.352701645502200286e-05 1.017674176753821042e-12 7.805612649961514427e-05 3.000980229046181698e-08 4.544370945694503334e-04 3.825306867058468206e-06 2.342377211993682920e-07
7.149414062500000777e-02 4.715555187913096913e-01 1.905625901842351823e+03 7.637232686935608861e-01 9.583773962431157414e-04 1.388637058655139088e-05 2.109594624552631539e-02 4.452960834804281233e-05 2.028085800605704814e-01 5.475620348123867243e-04 6.121993581822344169e-08 6.989193598245053197e-06 2.131676829083960223e-03 2.403336535737785572e-03 1.469457966168819024e-06 6.894475217411840978e-05 1.156218390263964529e-09 1.719950609648929019e-07 4.635402948999924408e-12 8.638236156667220575e-05 4.548651632564402036e-07 2.663714817790606125e-07 7.123054386803873399e-07 5.563611384924833751e-03 1.533263984137473188e-07 1.367973098667422894e-05 9.914087514772938837e-13 7.793343578573745276e-05 2.959399789845207491e-08 4.480369372181456657e-04 3.711861529486585787e-06 2.262860094713170294e-07
7.149902343750000333e-02 4.721102952803449271e-01 1.907749699478335515e+03 7.639211801926897305e-01 9.562693125716854826e-04 1.404707607068479179e-05 2.079671783103866425e-02 4.486715713002739620e-05 2.030664051643157886e-01 5.579632563921749309e-04 6.099703919857048577e-08 6.871184138526975849e-06 2.147812070706506433e-03 2.381585579843213674e-03 1.443459299281822348e-06 6.888670280333545714e-05 1.167119714663848968e-09 1.738534348002467659e-07 4.575747559467719828e-12 8.390707298374587260e-05 4.380657071539820095e-07 2.613725096231620992e-07 6.932302855255143242e-07 5.413202756983103575e-03 1.461071612376525644e-07 1.382838943316209471e-05 9.661414062690386492e-13 7.778580554492586340e-05 2.917057296318390137e-08 4.416037546907898895e-04 3.600792100948457135e-06 2.184881239182484998e-07
7.150390624999999889e-02 4.726577433819916241e-01 1.909844989937468426e+03 7.641162443523396020e-01 9.541314397684097200e-04 1.420896575239129121e-05 2.050106525508487224e-02 4.520895694598085600e-05 2.033207802072953818e-01 5.685166988143273981e-04 6.080694737252645617e-08 6.753990013788034698e-06 2.164008097625813500e-03 2.359634070312723736e-03 1.418037567849739667e-06 6.881696858417212285e-05 1.178212844086502641e-09 1.757269774285414355e-07 4.517857448949790854e-12 8.146189202409075364e-05 4.217061661992139942e-07 2.564356445071373262e-07 6.744551376863869621e-07 5.265563684320908981e-03 1.391861346982811994e-07 1.397276340566772920e-05 9.418345333169460577e-13 7.761308267889269381e-05 2.873993793061803048e-08 4.351403793330891213e-04 3.492088758830918647e-06 2.108456535811661592e-07
7.150878906249999445e-02 4.731978610756871761e-01 1.911911770025455553e+03 7.643084659814531889e-01 9.519643368413869449e-04 1.437203349267730760e-05 2.020898413522254772e-02 4.555519041692154266e-05 2.035717108735542180e-01 5.792232004364545640e-04 6.064969723563245913e-08 6.637639666492544878e-06 2.180262782471916339e-03 2.337486850259147108e-03 1.393182225875312052e-06 6.873518194757781148e-05 1.189488361252644609e-09 1.776142598253872367e-07 4.461688275684093269e-12 7.904788088298320527e-05 4.057817976752836020e-07 2.515602303693716374e-07 6.559841370378483969e-07 5.120680584114895191e-03 1.325523210551078654e-07 1.411262491924692584e-05 9.184521324498131674e-13 7.741513534099645638e-05 2.830251150926387379e-08 4.286496642038486820e-04 3.385740255588505846e-06 2.033600177654175356e-07
7.151367187500000389e-02 4.737306480066605374e-01 1.913950042902580208e+03 7.644978507280835167e-01 9.497685779862651088e-04 1.453627187222990982e-05 1.992046937470737591e-02 4.590604277546448281e-05 2.038192035768694732e-01 5.900835138318802917e-04 6.052533437987254674e-08 6.522160956135594125e-06 2.196573842075102197e-03 2.315148868799292436e-03 1.368883021505971385e-06 6.864097335890125820e-05 1.200936471684024731e-09 1.795137770064275113e-07 4.407197393408711612e-12 7.666606274746643043e-05 3.902876914416585674e-07 2.467456065143020521e-07 6.378210399590067193e-07 4.978539138640964735e-03 1.261951137659170876e-07 1.424774690649165824e-05 8.959597537645246235e-13 7.719185385113080467e-05 2.785872010163284126e-08 4.221344817582453916e-04 3.281733948550249298e-06 1.960324647478682925e-07
7.151855468750001332e-02 4.742561055099115963e-01 1.915959818185572885e+03 7.646844050749196375e-01 9.475447524537254466e-04 1.470167212260339968e-05 1.963551516737385358e-02 4.626170159535198832e-05 2.040632654639631116e-01 6.010982992842415920e-04 6.043391250191850046e-08 6.407581164316153494e-06 2.212938833778970143e-03 2.292625183872833584e-03 1.345129991380328483e-06 6.853397235969305081e-05 1.212546992032328944e-09 1.814239469052455643e-07 4.354343805750413383e-12 7.431742059616629366e-05 3.752187779527106883e-07 2.419911097740823516e-07 6.199692178428749988e-07 4.839124299545884828e-03 1.201042830926255630e-07 1.437790375100512684e-05 8.743244351803523033e-13 7.694315161208264151e-05 2.740899721300662093e-08 4.155977224876291026e-04 3.180055830677004553e-06 1.888640708096074901e-07
