#x u rho mdot phi T Ts N2 H2 H O2 O H2O OH H2O2 HO2 NO N2O NO2 HNO HNO2 HONO HONO2 N2H2 H2NN NH2OH HNOH NH3 N2H4 N NO3 NH NNH NH2 H2NO N2H3 
0.0524113 2.43937 0.142616 0.3 1.30126 1991.31 1709.76 0.768771 0.00594214 2.16146e-05 0.00060408 1.59514e-06 0.215375 0.000163656 2.6325e-09 1.59153e-07 0.000599435 0.000131065 1.0179e-08 3.38361e-06 2.87818e-11 3.44624e-09 5.26663e-15 9.9859e-06 5.55282e-08 2.5129e-08 2.44538e-08 0.00812629 1.93503e-08 1.0126e-05 1.68583e-16 2.4241e-05 4.51118e-09 0.00021641 1.06946e-07 4.42725e-08 
0.0524602 2.42836 0.143262 0.3 1.3012 1982.26 1709.68 0.76888 0.00594824 2.07866e-05 0.000550351 1.43209e-06 0.215459 0.000154661 2.44839e-09 1.44515e-07 0.000570148 0.000124052 9.17303e-09 3.10577e-06 2.65752e-11 3.18579e-09 4.73512e-15 9.29393e-06 5.1797e-08 2.40372e-08 2.20303e-08 0.00804169 1.87948e-08 9.445e-06 1.45441e-16 2.25832e-05 4.08363e-09 0.000205528 9.70573e-08 4.08774e-08 
0.052509 2.41764 0.143898 0.3 1.30115 1973.43 1709.54 0.768978 0.00595388 2.00076e-05 0.000503036 1.28978e-06 0.215534 0.000146339 2.28392e-09 1.3173e-07 0.00054303 0.000117687 8.29548e-09 2.85817e-06 2.46191e-11 2.95545e-09 4.27347e-15 8.67381e-06 4.84633e-08 2.3049e-08 1.99216e-08 0.00796523 1.82989e-08 8.82607e-06 1.26193e-16 2.10826e-05 3.71085e-09 0.000195544 8.84119e-08 3.78604e-08 
0.0525578 2.40719 0.144522 0.3 1.3011 1964.85 1709.33 0.769068 0.0059591 1.92744e-05 0.000461213 1.16514e-06 0.215602 0.000138632 2.13643e-09 1.20514e-07 0.000517877 0.000111889 7.52686e-09 2.63682e-06 2.28776e-11 2.75085e-09 3.8707e-15 8.11588e-06 4.54715e-08 2.21508e-08 1.80787e-08 0.00789592 1.7854e-08 8.26245e-06 1.10082e-16 1.9721e-05 3.38437e-09 0.000186359 8.08193e-08 3.51683e-08 
0.0526066 2.39703 0.145135 0.3 1.30105 1956.5 1709.06 0.76915 0.00596395 1.85837e-05 0.000424109 1.0556e-06 0.215663 0.000131488 2.00365e-09 1.10634e-07 0.000494508 0.000106588 6.85108e-09 2.43835e-06 2.1321e-11 2.56836e-09 3.51781e-15 7.61205e-06 4.27755e-08 2.1331e-08 1.64614e-08 0.00783291 1.74533e-08 7.74815e-06 9.65135e-17 1.84824e-05 3.09722e-09 0.000177888 7.41226e-08 3.27566e-08 
0.0526555 2.38713 0.145737 0.3 1.30101 1948.37 1708.73 0.769224 0.00596845 1.79326e-05 0.000391078 9.59014e-07 0.215718 0.000124859 1.8837e-09 1.01897e-07 0.000472761 0.000101727 6.25475e-09 2.25988e-06 1.99243e-11 2.40492e-09 3.20739e-15 7.15548e-06 4.03366e-08 2.05799e-08 1.50363e-08 0.00777549 1.70909e-08 7.27793e-06 8.50205e-17 1.73531e-05 2.84361e-09 0.000170057 6.81921e-08 3.05882e-08 
0.0527043 2.37751 0.146327 0.3 1.30097 1940.48 1708.35 0.769293 0.00597265 1.73183e-05 0.000361575 8.73581e-07 0.215768 0.000118701 1.77498e-09 9.41396e-08 0.000452492 9.72553e-05 5.72672e-09 2.09896e-06 1.86666e-11 2.258e-09 2.93328e-15 6.74041e-06 3.81223e-08 1.98892e-08 1.37759e-08 0.00772302 1.67618e-08 6.84717e-06 7.52325e-17 1.6321e-05 2.61879e-09 0.0001628 6.292e-08 2.86319e-08 
0.0527531 2.36815 0.146905 0.3 1.30093 1932.8 1707.93 0.769355 0.00597656 1.67382e-05 0.000335141 7.97785e-07 0.215814 0.000112974 1.67611e-09 8.72282e-08 0.000433573 9.31299e-05 5.25761e-09 1.95348e-06 1.753e-11 2.12543e-09 2.69035e-15 6.36188e-06 3.6105e-08 1.92519e-08 1.26573e-08 0.00767495 1.64618e-08 6.45181e-06 6.68536e-17 1.53758e-05 2.41874e-09 0.000156063 5.82164e-08 2.68611e-08 
0.052802 2.35906 0.147471 0.3 1.3009 1925.34 1707.45 0.769413 0.00598021 1.61901e-05 0.000311385 7.30343e-07 0.215856 0.000107642 1.58595e-09 8.10487e-08 0.000415888 8.93136e-05 4.83954e-09 1.82163e-06 1.64996e-11 2.0054e-09 2.47431e-15 6.01569e-06 3.42613e-08 1.8662e-08 1.1661e-08 0.00763083 1.61873e-08 6.08827e-06 5.9646e-17 1.45083e-05 2.24013e-09 0.000149795 5.40056e-08 2.52534e-08 
0.0528508 2.35021 0.148026 0.3 1.30087 1918.08 1706.94 0.769467 0.00598362 1.56716e-05 0.000289975 6.70166e-07 0.215894 0.000102673 1.50348e-09 7.55054e-08 0.000399334 8.57743e-05 4.46584e-09 1.70185e-06 1.55625e-11 1.89636e-09 2.28157e-15 5.69823e-06 3.25714e-08 1.81142e-08 1.0771e-08 0.00759023 1.59351e-08 5.75336e-06 5.34173e-17 1.37106e-05 2.08013e-09 0.000143952 5.0224e-08 2.37896e-08 
0.0528996 2.34162 0.14857 0.3 1.30084 1911.04 1706.38 0.769516 0.00598682 1.51809e-05 0.000270626 6.16328e-07 0.21593 9.80368e-05 1.42785e-09 7.05171e-08 0.000383819 8.24839e-05 4.13085e-09 1.59278e-06 1.47077e-11 1.79699e-09 2.10906e-15 5.40635e-06 3.10179e-08 1.76041e-08 9.97336e-09 0.00755281 1.57026e-08 5.44431e-06 4.80111e-17 1.29756e-05 1.93635e-09 0.000138495 4.68174e-08 2.24531e-08 
0.0529484 2.33326 0.149102 0.3 1.30081 1904.19 1705.79 0.769561 0.00598981 1.47159e-05 0.000253095 5.6804e-07 0.215962 9.37065e-05 1.35832e-09 6.60147e-08 0.000369259 7.94181e-05 3.82974e-09 1.49325e-06 1.39259e-11 1.70617e-09 1.95422e-15 5.13735e-06 2.95862e-08 1.71278e-08 9.25655e-09 0.00751824 1.54875e-08 5.15862e-06 4.32995e-17 1.22971e-05 1.80676e-09 0.000133392 4.37398e-08 2.12298e-08 
0.0529973 2.32514 0.149622 0.3 1.30078 1897.54 1705.16 0.769604 0.00599262 1.42751e-05 0.000237172 5.24622e-07 0.215992 8.96577e-05 1.29424e-09 6.19396e-08 0.000355579 7.65556e-05 3.5584e-09 1.40224e-06 1.3209e-11 1.62293e-09 1.81485e-15 4.88889e-06 2.82634e-08 1.66819e-08 8.61061e-09 0.00748625 1.52878e-08 4.89409e-06 3.91773e-17 1.16698e-05 1.68964e-09 0.00012861 4.0952e-08 2.01074e-08 
0.0530461 2.31725 0.150132 0.3 1.30076 1891.07 1704.5 0.769643 0.00599526 1.38568e-05 0.000222679 4.85493e-07 0.216019 8.58682e-05 1.23505e-09 5.82416e-08 0.000342713 7.38778e-05 3.3133e-09 1.31885e-06 1.25499e-11 1.54643e-09 1.68908e-15 4.6589e-06 2.70384e-08 1.62635e-08 8.02701e-09 0.00745661 1.51018e-08 4.64876e-06 3.55577e-17 1.10888e-05 1.58351e-09 0.000124124 3.84202e-08 1.90752e-08 
0.0530949 2.30958 0.15063 0.3 1.30074 1884.79 1703.81 0.76968 0.00599774 1.34596e-05 0.000209459 4.50152e-07 0.216045 8.23179e-05 1.18028e-09 5.48776e-08 0.0003306 7.13685e-05 3.09142e-09 1.2423e-06 1.19426e-11 1.47596e-09 1.57531e-15 4.44558e-06 2.59015e-08 1.587e-08 7.49847e-09 0.00742909 1.49279e-08 4.4209e-06 3.23686e-17 1.05497e-05 1.48708e-09 0.000119909 3.61155e-08 1.81241e-08 
0.0531438 2.30213 0.151118 0.3 1.30072 1878.69 1703.09 0.769714 0.00600008 1.30821e-05 0.000197378 4.18166e-07 0.216069 7.89885e-05 1.1295e-09 5.1811e-08 0.000319188 6.90137e-05 2.89015e-09 1.17191e-06 1.13819e-11 1.41089e-09 1.47217e-15 4.24737e-06 2.48442e-08 1.54991e-08 7.0187e-09 0.00740352 1.47649e-08 4.20894e-06 2.95501e-17 1.00489e-05 1.39927e-09 0.000115942 3.40129e-08 1.72458e-08 
0.0531926 2.2949 0.151594 0.3 1.3007 1872.76 1702.34 0.769746 0.00600228 1.27231e-05 0.000186322 3.8916e-07 0.216091 7.58634e-05 1.08234e-09 4.90103e-08 0.000308428 6.68012e-05 2.70725e-09 1.10707e-06 1.08633e-11 1.35068e-09 1.37849e-15 4.06287e-06 2.38591e-08 1.51488e-08 6.58231e-09 0.00737973 1.46115e-08 4.01149e-06 2.70522e-17 9.5829e-06 1.31912e-09 0.000112206 3.20907e-08 1.64333e-08 
0.0532414 2.28786 0.15206 0.3 1.30069 1867 1701.57 0.769775 0.00600436 1.23815e-05 0.000176192 3.62808e-07 0.216111 7.29274e-05 1.03848e-09 4.64487e-08 0.000298279 6.47206e-05 2.54081e-09 1.04724e-06 1.03827e-11 1.29486e-09 1.29326e-15 3.8909e-06 2.29397e-08 1.48174e-08 6.18463e-09 0.00735757 1.44668e-08 3.82735e-06 2.48328e-17 9.1487e-06 1.24581e-09 0.000108683 3.03305e-08 1.56802e-08 
0.0533391 2.27441 0.15296 0.3 1.30065 1855.99 1699.95 0.769829 0.00600817 1.17464e-05 0.000158436 3.17051e-07 0.216148 6.75716e-05 9.59771e-10 4.19691e-08 0.000279684 6.09248e-05 2.25199e-09 9.41159e-07 9.52352e-12 1.19502e-09 1.14538e-15 3.58116e-06 2.1279e-08 1.42065e-08 5.49216e-09 0.00731775 1.42005e-08 3.49536e-06 2.1107e-17 8.36644e-06 1.11712e-09 0.000102218 2.72446e-08 1.43338e-08 
0.0534367 2.26165 0.153823 0.3 1.30063 1845.55 1698.26 0.769876 0.00601159 1.11667e-05 0.000143185 2.78613e-07 0.21618 6.27992e-05 8.90423e-10 3.81282e-08 0.000262901 5.75043e-05 2.00714e-09 8.49422e-07 8.77187e-12 1.10753e-09 1.02002e-15 3.3076e-06 1.98088e-08 1.36506e-08 4.90514e-09 0.0072826 1.39573e-08 3.2028e-06 1.80807e-17 7.67866e-06 1.00754e-09 9.64019e-05 2.46025e-08 1.31592e-08 
0.0535344 2.24954 0.154651 0.3 1.3006 1835.64 1696.5 0.769919 0.00601468 1.06359e-05 0.000129972 2.46095e-07 0.216208 5.85297e-05 8.28893e-10 3.48031e-08 0.000247678 5.44011e-05 1.79791e-09 7.69721e-07 8.10959e-12 1.03028e-09 9.12883e-16 3.06483e-06 1.85003e-08 1.31417e-08 4.40409e-09 0.00725137 1.37331e-08 2.94395e-06 1.55962e-17 7.07116e-06 9.13552e-10 9.11461e-05 2.23252e-08 1.21287e-08 
0.0535832 2.24371 0.155053 0.3 1.30059 1830.87 1695.6 0.769938 0.00601612 1.0387e-05 0.000123993 2.31677e-07 0.216222 5.65609e-05 8.006e-10 3.32983e-08 0.000240575 5.29509e-05 1.70413e-09 7.33641e-07 7.80673e-12 9.94885e-10 8.64866e-16 2.9532e-06 1.78976e-08 1.29024e-08 4.17995e-09 0.00723701 1.36268e-08 2.82535e-06 1.45149e-17 6.79327e-06 8.71458e-10 8.87026e-05 2.12988e-08 1.16591e-08 
0.053632 2.23804 0.155446 0.3 1.30058 1826.23 1694.68 0.769957 0.00601748 1.01487e-05 0.000118432 2.18394e-07 0.216234 5.46971e-05 7.73942e-10 3.18985e-08 0.000233821 5.1571e-05 1.61753e-09 7.00017e-07 7.52227e-12 9.61602e-10 8.2051e-16 2.84809e-06 1.73287e-08 1.26734e-08 3.97282e-09 0.00722348 1.35245e-08 2.71379e-06 1.35343e-17 6.53188e-06 8.32384e-10 8.6378e-05 2.0346e-08 1.12189e-08 
0.0537297 2.22715 0.156205 0.3 1.30057 1817.32 1692.81 0.769991 0.00602001 9.70154e-06 0.000108457 1.94839e-07 0.216256 5.12585e-05 7.25123e-10 2.93862e-08 0.000221288 4.9008e-05 1.46371e-09 6.39395e-07 7.00326e-12 9.00752e-10 7.41661e-16 2.65567e-06 1.62826e-08 1.22431e-08 3.60412e-09 0.00719874 1.333e-08 2.5099e-06 1.18363e-17 6.05398e-06 7.62278e-10 8.20568e-05 1.86395e-08 1.04174e-08 
0.0537785 2.22191 0.156574 0.3 1.30056 1813.03 1691.85 0.770007 0.00602119 9.49119e-06 0.000103912 1.84306e-07 0.216267 4.96653e-05 7.02531e-10 2.82403e-08 0.000215419 4.78042e-05 1.3942e-09 6.11734e-07 6.76412e-12 8.72639e-10 7.06019e-16 2.56657e-06 1.57972e-08 1.20395e-08 3.43766e-09 0.0071873 1.32366e-08 2.41586e-06 1.10888e-17 5.83396e-06 7.3059e-10 8.00375e-05 1.78635e-08 1.00493e-08 
0.0538273 2.2168 0.156935 0.3 1.30055 1808.86 1690.89 0.770022 0.00602231 9.28929e-06 9.96653e-05 1.7455e-07 0.216277 4.81526e-05 6.81153e-10 2.71687e-08 0.000209825 4.66552e-05 1.32965e-09 5.85827e-07 6.53845e-12 8.46068e-10 6.72909e-16 2.48228e-06 1.53368e-08 1.18435e-08 3.2829e-09 0.0071765 1.3146e-08 2.32704e-06 1.04059e-17 5.62616e-06 7.01001e-10 7.81102e-05 1.71391e-08 9.70259e-09 
0.053925 2.207 0.157632 0.3 1.30054 1800.85 1688.94 0.770049 0.0060244 8.90927e-06 9.20003e-05 1.57116e-07 0.216295 4.53494e-05 6.41775e-10 2.5232e-08 0.000199413 4.45121e-05 1.21418e-09 5.38809e-07 6.12411e-12 7.97157e-10 6.13613e-16 2.32705e-06 1.44849e-08 1.14734e-08 3.00516e-09 0.00715665 1.29716e-08 2.16379e-06 9.21137e-18 5.24407e-06 6.47476e-10 7.45111e-05 1.58315e-08 9.06708e-09 
0.0540227 2.19767 0.158301 0.3 1.30052 1793.22 1686.95 0.770074 0.00602632 8.55727e-06 8.52032e-05 1.41963e-07 0.216311 4.28029e-05 6.06085e-10 2.35104e-08 0.000189852 4.25357e-05 1.11285e-09 4.96997e-07 5.75029e-12 7.52861e-10 5.6154e-16 2.18637e-06 1.37095e-08 1.11273e-08 2.76122e-09 0.00713871 1.28048e-08 2.01653e-06 8.1943e-18 4.89981e-06 6.0023e-10 7.12055e-05 1.46735e-08 8.4961e-09 
0.0541203 2.18879 0.158943 0.3 1.30051 1785.95 1684.94 0.770097 0.00602808 8.23052e-06 7.91494e-05 1.28736e-07 0.216326 4.04833e-05 5.73624e-10 2.19726e-08 0.000181052 4.07077e-05 1.02355e-09 4.59716e-07 5.41186e-12 7.12601e-10 5.15616e-16 2.05857e-06 1.30018e-08 1.0803e-08 2.5461e-09 0.00712245 1.26445e-08 1.88339e-06 7.32334e-18 4.5888e-06 5.58342e-10 6.81617e-05 1.3644e-08 7.98155e-09 
0.054218 2.18032 0.159561 0.3 1.3005 1779.03 1682.91 0.770118 0.00602969 7.92661e-06 7.3736e-05 1.1714e-07 0.216339 3.83649e-05 5.44005e-10 2.05931e-08 0.000172931 3.90124e-05 9.4451e-10 4.26369e-07 5.10442e-12 6.75878e-10 4.74943e-16 1.94216e-06 1.23541e-08 1.04984e-08 2.3556e-09 0.00710766 1.24903e-08 1.76272e-06 6.57337e-18 4.30701e-06 5.21047e-10 6.53522e-05 1.27253e-08 7.51625e-09 
0.0543156 2.17223 0.160155 0.3 1.30049 1772.42 1680.86 0.770137 0.00603118 7.64345e-06 6.88773e-05 1.06935e-07 0.216351 3.64255e-05 5.16899e-10 1.93506e-08 0.000165423 3.74364e-05 8.7426e-10 3.96448e-07 4.82425e-12 6.42275e-10 4.38777e-16 1.83584e-06 1.17597e-08 1.02117e-08 2.18622e-09 0.00709416 1.23414e-08 1.65308e-06 5.92426e-18 4.05098e-06 4.8771e-10 6.27529e-05 1.19023e-08 7.09415e-09 
0.0544133 2.16451 0.160726 0.3 1.30048 1766.11 1678.8 0.770154 0.00603255 7.37918e-06 6.45025e-05 9.792e-08 0.216363 3.46459e-05 4.92027e-10 1.82277e-08 0.000158468 3.59685e-05 8.11599e-10 3.6952e-07 4.56822e-12 6.1144e-10 4.06506e-16 1.73851e-06 1.12127e-08 9.94132e-09 2.03505e-09 0.00708183 1.21974e-08 1.55321e-06 5.35982e-18 3.81778e-06 4.57801e-10 6.0343e-05 1.11624e-08 6.71012e-09 
0.0545109 2.15713 0.161276 0.3 1.30048 1760.08 1676.72 0.77017 0.00603382 7.13221e-06 6.05526e-05 8.99307e-08 0.216373 3.30096e-05 4.69158e-10 1.72099e-08 0.000152015 3.45991e-05 7.55531e-10 3.45219e-07 4.33373e-12 5.83078e-10 3.77624e-16 1.64921e-06 1.07084e-08 9.68598e-09 1.89965e-09 0.00707054 1.20579e-08 1.46206e-06 4.86703e-18 3.60487e-06 4.30876e-10 5.81048e-05 1.04952e-08 6.35979e-09 
0.0546086 2.15008 0.161805 0.3 1.30047 1754.32 1674.64 0.770185 0.006035 6.90111e-06 5.69797e-05 8.28296e-08 0.216382 3.15024e-05 4.48095e-10 1.62857e-08 0.000146024 3.33205e-05 7.05247e-10 3.23237e-07 4.11859e-12 5.56947e-10 3.51717e-16 1.56712e-06 1.02424e-08 9.44454e-09 1.77803e-09 0.00706018 1.19228e-08 1.37868e-06 4.43542e-18 3.41008e-06 4.06566e-10 5.60226e-05 9.89174e-09 6.03947e-09 
0.0547062 2.14334 0.162314 0.3 1.30046 1748.81 1672.55 0.770198 0.00603609 6.68465e-06 5.37457e-05 7.65027e-08 0.216391 3.0112e-05 4.2868e-10 1.54459e-08 0.000140463 3.21272e-05 6.60101e-10 3.03307e-07 3.92101e-12 5.32847e-10 3.28452e-16 1.49153e-06 9.81116e-09 9.21607e-09 1.66853e-09 0.00705069 1.17917e-08 1.30228e-06 4.05661e-18 3.23155e-06 3.8456e-10 5.40832e-05 9.34494e-09 5.746e-09 
0.0549016 2.13075 0.163273 0.3 1.30045 1738.52 1668.36 0.770222 0.00603803 6.29193e-06 4.82045e-05 6.58326e-08 0.216406 2.7644e-05 3.94401e-10 1.39995e-08 0.00013055 2.99845e-05 5.83632e-10 2.68905e-07 3.57374e-12 4.90239e-10 2.89017e-16 1.35815e-06 9.04316e-09 8.79576e-09 1.48144e-09 0.0070341 1.15416e-08 1.16829e-06 3.43443e-18 2.91784e-06 3.46533e-10 5.05935e-05 8.40285e-09 5.23052e-09 
0.0550969 2.11912 0.164169 0.3 1.30045 1729.02 1664.17 0.770243 0.00603973 5.94284e-06 4.35405e-05 5.71473e-08 0.21642 2.55076e-05 3.64701e-10 1.27727e-08 0.000121848 2.80855e-05 5.20159e-10 2.39979e-07 3.27486e-12 4.53272e-10 2.56318e-16 1.24282e-06 8.37374e-09 8.41468e-09 1.32551e-09 0.00701985 1.13054e-08 1.05364e-06 2.93886e-18 2.64944e-06 3.14625e-10 4.75182e-05 7.60824e-09 4.789e-09 
0.0554875 2.0985 0.165782 0.3 1.30044 1712.18 1655.8 0.770276 0.00604248 5.35731e-06 3.64267e-05 4.42763e-08 0.216441 2.2049e-05 3.1719e-10 1.0885e-08 0.000107676 2.49553e-05 4.25092e-10 1.95338e-07 2.80001e-12 3.93954e-10 2.07439e-16 1.05806e-06 7.28514e-09 7.76203e-09 1.08774e-09 0.00699748 1.08809e-08 8.72426e-07 2.23536e-18 2.22318e-06 2.65118e-10 4.24226e-05 6.37928e-09 4.08601e-09 
0.0558781 2.08022 0.167239 0.3 1.30043 1697.25 1647.52 0.770302 0.00604469 4.87418e-06 3.09994e-05 3.50929e-08 0.216457 1.93144e-05 2.79476e-10 9.42393e-09 9.61625e-05 2.23786e-05 3.54258e-10 1.61858e-07 2.42735e-12 3.46757e-10 1.71225e-16 9.12942e-07 6.41683e-09 7.20838e-09 9.10274e-10 0.00697994 1.05003e-08 7.33201e-07 1.74606e-18 1.89391e-06 2.27756e-10 3.82705e-05 5.44369e-09 3.53944e-09 
0.0562688 2.06381 0.168568 0.3 1.30042 1683.85 1639.35 0.770324 0.00604647 4.47022e-06 2.67759e-05 2.83713e-08 0.216471 1.71116e-05 2.49104e-10 8.27209e-09 8.66871e-05 2.02381e-05 3.00329e-10 1.36269e-07 2.13047e-12 3.08701e-10 1.43867e-16 7.97388e-07 5.71452e-09 6.73674e-09 7.7472e-10 0.00696598 1.01637e-08 6.24697e-07 1.39649e-18 1.63503e-06 1.98854e-10 3.48355e-05 4.71655e-09 3.10622e-09 
0.05705 2.03571 0.170895 0.3 1.30041 1660.91 1623.42 0.770354 0.00604905 3.85195e-06 2.10793e-05 1.97371e-08 0.21649 1.38797e-05 2.06055e-10 6.70646e-09 7.27432e-05 1.70803e-05 2.295e-10 1.01551e-07 1.71288e-12 2.54602e-10 1.08528e-16 6.32852e-07 4.69354e-09 6.01652e-09 5.90595e-10 0.00694661 9.65682e-09 4.74503e-07 9.72981e-19 1.26996e-06 1.58605e-10 2.96426e-05 3.71054e-09 2.48676e-09 
0.0578313 2.01105 0.172991 0.3 1.30041 1640.78 1608.01 0.770376 0.00605093 3.37665e-06 1.71232e-05 1.43191e-08 0.216504 1.15223e-05 1.75002e-10 5.6016e-09 6.22683e-05 1.47112e-05 1.81939e-10 7.82967e-08 1.41573e-12 2.1547e-10 8.52546e-17 5.15839e-07 3.95063e-09 5.45988e-09 4.65952e-10 0.00693282 9.2695e-09 3.71821e-07 7.14024e-19 1.01531e-06 1.30679e-10 2.57016e-05 3.01176e-09 2.04612e-09 
0.0586125 1.98882 0.174924 0.3 1.30041 1622.63 1593.16 0.770392 0.00605234 3.00072e-06 1.42679e-05 1.07425e-08 0.216514 9.73785e-06 1.5196e-10 4.7953e-09 5.41683e-05 1.28947e-05 1.48659e-10 6.20746e-08 1.19747e-12 1.8637e-10 6.93265e-17 4.29916e-07 3.39358e-09 5.025e-09 3.77803e-10 0.00692269 8.98914e-09 2.99207e-07 5.47019e-19 8.30995e-07 1.10353e-10 2.26158e-05 2.50681e-09 1.72061e-09 
0.060175 1.94979 0.178426 0.3 1.3004 1590.78 1564.99 0.770413 0.00605415 2.46884e-06 1.08195e-05 6.70405e-09 0.216528 7.31531e-06 1.23709e-10 3.83781e-09 4.32687e-05 1.0553e-05 1.10308e-10 4.25233e-08 9.27413e-13 1.50477e-10 5.19738e-17 3.20619e-07 2.67241e-09 4.47188e-09 2.69514e-10 0.0069103 8.81651e-09 2.11473e-07 3.72943e-19 5.98527e-07 8.40557e-11 1.82881e-05 1.87487e-09 1.29756e-09 
0.0617375 1.91447 0.181718 0.3 1.3004 1561.96 1538.54 0.770428 0.00605537 2.07981e-06 8.6082e-06 4.43566e-09 0.216538 5.65751e-06 1.05421e-10 3.22417e-09 3.55948e-05 8.97165e-06 8.70751e-11 3.05961e-08 7.50776e-13 1.26799e-10 4.19335e-17 2.48667e-07 2.18469e-09 4.09589e-09 2.02355e-10 0.00690232 8.85938e-09 1.57067e-07 2.76393e-19 4.49338e-07 6.65612e-11 1.51613e-05 1.47128e-09 1.01768e-09 
0.0633 1.88192 0.18486 0.3 1.3004 1535.4 1513.72 0.770438 0.00605622 1.78362e-06 7.10909e-06 3.06889e-09 0.216544 4.47123e-06 9.31804e-11 2.81197e-09 2.99592e-05 7.85765e-06 7.22051e-11 2.2872e-08 6.2901e-13 1.10449e-10 3.58741e-17 1.98712e-07 1.83761e-09 3.83398e-09 1.58307e-10 0.00689693 9.07234e-09 1.21271e-07 2.18469e-19 3.48179e-07 5.41862e-11 1.28056e-05 1.20034e-09 8.23209e-10 
0.0656313 1.83771 0.189308 0.3 1.3004 1499.33 1479.44 0.770448 0.00605703 1.46367e-06 5.71411e-06 1.91966e-09 0.216551 3.26828e-06 8.28498e-11 2.45122e-09 2.41842e-05 6.79514e-06 5.96747e-11 1.58678e-08 5.14818e-13 9.56021e-11 3.16178e-17 1.50024e-07 1.49365e-09 3.61027e-09 1.18007e-10 0.00689205 9.73459e-09 8.84808e-08 1.72712e-19 2.51839e-07 4.16843e-11 1.02846e-05 9.49085e-10 6.34392e-10 
0.0679625 1.79731 0.193563 0.3 1.3004 1466.37 1448.05 0.770454 0.00605758 1.22433e-06 4.79149e-06 1.26356e-09 0.216556 2.44709e-06 7.7011e-11 2.2236e-09 2.00507e-05 6.07807e-06 5.22663e-11 1.14952e-08 4.37311e-13 8.57323e-11 2.97741e-17 1.16658e-07 1.24944e-09 3.46682e-09 9.26524e-11 0.00688894 1.06124e-08 6.72021e-08 1.46453e-19 1.88368e-07 3.2959e-11 8.42609e-06 7.88246e-10 5.0923e-10 
0.072625 1.72676 0.201472 0.3 1.3004 1408.81 1392.6 0.770462 0.00605818 9.14505e-07 3.8039e-06 6.50583e-10 0.216561 1.48719e-06 7.58893e-11 2.04626e-09 1.50647e-05 5.3346e-06 4.69375e-11 6.99262e-09 3.57651e-13 7.76961e-11 3.18784e-17 7.83284e-08 9.65266e-10 3.40544e-09 6.62051e-11 0.00688593 1.33593e-08 4.47014e-08 1.29616e-19 1.18427e-07 2.24133e-11 6.05246e-06 6.24598e-10 3.76247e-10 
0.0772875 1.66668 0.209301 0.3 1.3004 1356.11 1342.35 0.770466 0.00605853 7.02275e-07 3.22493e-06 3.66927e-10 0.216565 9.30783e-07 8.19794e-11 1.9956e-09 1.18509e-05 4.92672e-06 4.62302e-11 4.63792e-09 3.13363e-13 7.55106e-11 3.83479e-17 5.47538e-08 7.79373e-10 3.42376e-09 5.1456e-11 0.00688436 1.73635e-08 3.17415e-08 1.29632e-19 7.83128e-08 1.57838e-11 4.46755e-06 5.37429e-10 3.08691e-10 
0.08195 1.60747 0.21701 0.3 1.3004 1307.94 1295.14 0.770469 0.00605876 5.5041e-07 2.85903e-06 2.2344e-10 0.216567 5.96213e-07 9.43131e-11 2.01332e-09 9.66171e-06 4.69446e-06 4.82351e-11 3.33305e-09 2.88196e-13 7.70703e-11 4.9572e-17 3.9316e-08 6.45919e-10 3.4512e-09 4.20274e-11 0.00688349 2.27726e-08 2.35398e-08 1.40501e-19 5.36984e-08 1.1396e-11 3.36486e-06 4.84944e-10 2.75152e-10 
0.0866125 1.55449 0.224406 0.3 1.3004 1264.83 1253.21 0.770471 0.00605891 4.38356e-07 2.61377e-06 1.45167e-10 0.216568 3.91147e-07 1.12234e-10 2.06511e-09 8.11099e-06 4.55706e-06 5.20623e-11 2.57964e-09 2.72666e-13 8.07432e-11 6.61836e-17 2.87238e-08 5.40218e-10 3.43312e-09 3.52657e-11 0.00688299 2.92656e-08 1.78501e-08 1.58809e-19 3.77781e-08 8.40114e-12 2.57756e-06 4.47821e-10 2.56961e-10 
0.091275 1.50766 0.231376 0.3 1.3004 1226.73 1216.32 0.770472 0.00605901 3.53672e-07 2.441e-06 9.93086e-11 0.216569 2.62825e-07 1.35392e-10 2.13292e-09 6.97794e-06 4.47222e-06 5.73424e-11 2.13112e-09 2.61913e-13 8.55319e-11 8.91235e-17 2.12347e-08 4.51279e-10 3.35351e-09 3.00582e-11 0.00688267 3.62525e-08 1.36494e-08 1.82427e-19 2.70764e-08 6.30649e-12 2.00352e-06 4.18162e-10 2.43478e-10 
0.0936063 1.4866 0.234654 0.3 1.3004 1209.6 1200.14 0.770473 0.00605905 3.17404e-07 2.36819e-06 8.24709e-11 0.21657 2.16412e-07 1.48288e-10 2.16355e-09 6.4966e-06 4.43755e-06 6.03452e-11 1.96498e-09 2.55045e-13 8.72474e-11 1.02367e-16 1.8143e-08 4.07623e-10 3.28788e-09 2.78156e-11 0.00688255 3.94273e-08 1.17782e-08 1.93758e-19 2.28166e-08 5.47069e-12 1.76646e-06 4.0442e-10 2.35267e-10 
