# x u T N2 H2 H O2 O H2O OH H2O2 HO2 NO N2O NO2 HNO HNO2 HONO HONO2 N2H2 H2NN NH2OH HNOH NH3 N2H4 N NO3 NH NNH NH2 H2NO N2H3
3.554687500000000555e-03 1.725695644779877136e-01 1.746873872838297530e+03 7.669699297990129061e-01 5.701503937847274359e-04 5.316246377975949682e-06 1.538252672821447189e-02 1.537314187376067454e-05 2.093853871594049398e-01 2.530891014965198091e-04 4.266101515233495354e-08 4.767751256774033646e-06 9.445253889534512481e-04 1.840450479216823977e-03 1.085419521644796417e-06 3.393323647559197192e-05 5.091241592838497919e-10 7.871732730959629714e-08 4.930333174020789680e-12 5.509330877328283725e-05 2.623785830448685984e-07 2.435941557123376195e-07 4.242616981816319026e-07 4.269784908321365598e-03 1.873675922358810102e-07 4.731696777536522110e-06 8.207576081902158010e-13 3.232998538960966625e-05 7.144747785629285634e-09 2.275679059254866979e-04 2.597422543415247779e-06 1.133847223379916131e-07
3.574218750000000572e-03 1.729818796392681157e-01 1.750859811571879391e+03 7.673272852021467694e-01 5.667316915862739314e-04 5.463375629331986592e-06 1.485124372181061136e-02 1.561655287097970800e-05 2.098479131293584377e-01 2.646052741718218069e-04 4.252879149383751889e-08 4.601594209468868075e-06 9.643066834206512946e-04 1.806970059847183823e-03 1.042765501890430149e-06 3.400634552632716750e-05 5.201584306721707157e-10 8.099713080901916972e-08 4.799897832843762506e-12 5.151549526865820155e-05 2.402108450028830351e-07 2.339382588147722115e-07 3.967672059364947649e-07 3.997882850482842483e-03 1.677426793869781413e-07 4.878355780400570200e-06 7.738478150581931964e-13 3.222963426944098423e-05 6.918630784799546638e-09 2.200217765631375924e-04 2.411705667741122958e-06 1.042538145808951972e-07
3.593750000000000590e-03 1.733816323650671787e-01 1.754722975535494015e+03 7.676723335519044511e-01 5.631960762058925820e-04 5.614074375749880034e-06 1.433536545152395807e-02 1.587097730448459518e-05 2.102960336338652036e-01 2.765941302943412494e-04 4.252564067130277128e-08 4.436694508164410154e-06 9.844847381333312469e-04 1.772519255429600392e-03 1.002002844875056019e-06 3.405272560129231964e-05 5.320905870471773973e-10 8.337931383381528156e-08 4.678198645948261784e-12 4.803010371781862105e-05 2.193719115972661802e-07 2.245054552603026417e-07 3.702972441566125096e-07 3.737548664177774670e-03 1.498940314559044844e-07 5.017926337962231110e-06 7.308647876379770127e-13 3.207391735502206694e-05 6.683414339022127015e-09 2.123982826095598944e-04 2.235117461759324082e-06 9.557822549545194397e-08
3.613281250000000607e-03 1.737688375384992545e-01 1.758463522602263993e+03 7.680051598578215843e-01 5.595480179190781035e-04 5.768444229860586260e-06 1.383481086421753208e-02 1.613779062265629718e-05 2.107298220856987370e-01 2.890732182636599553e-04 4.265524974244551150e-08 4.273264252702365381e-06 1.005052435693658654e-03 1.737116916442392163e-03 9.630238965563047713e-07 3.406930461224572115e-05 5.448982949504909703e-10 8.586064612841312303e-08 4.564609607105311872e-12 4.464560370358556607e-05 1.998271025736295379e-07 2.152892975610775443e-07 3.448836735182225241e-07 3.488651239591846094e-03 1.336820448099109008e-07 5.149203861590003448e-06 6.914758489075488915e-13 3.186172859761838031e-05 6.440226026417371265e-09 2.047129966087325389e-04 2.067581080097068589e-06 8.735886538249312770e-08
3.623046875000000833e-03 1.739577458424669543e-01 1.760287879396053540e+03 7.681671085016262834e-01 5.576826372127858915e-04 5.847079169813191044e-06 1.359012204471916896e-02 1.627644983364686504e-05 2.109414800967886472e-01 2.955062899880207513e-04 4.277148068689851029e-08 4.192137950932280756e-06 1.015483685769329745e-03 1.719057789580005075e-03 9.441580328096217387e-07 3.406519095174341061e-05 5.516246439660207351e-10 8.713755106307522985e-08 4.510661740265970275e-12 4.299329887583087657e-05 1.905216565963280692e-07 2.107577188335146949e-07 3.325759236525938987e-07 3.368377007733726509e-03 1.261379160181866186e-07 5.211303045444117492e-06 6.730187731351081759e-13 3.173404417389725840e-05 6.316002356839710844e-09 2.008510786558103994e-04 1.987129089598976765e-06 8.341800264621964028e-08
3.632812500000000625e-03 1.741435228069509455e-01 1.762081639878862234e+03 7.683260319035588592e-01 5.557909543814409719e-04 5.926661398080491306e-06 1.334923855931646579e-02 1.641876112241023969e-05 2.111495798784929767e-01 3.020683947772933296e-04 4.292256865019690431e-08 4.111461640321597358e-06 1.026008057471753830e-03 1.700768679680849868e-03 9.257043598988780545e-07 3.405235535449227004e-05 5.585598888035493239e-10 8.843747224797664233e-08 4.458538518889704521e-12 4.136918397038280164e-05 1.815263619659636452e-07 2.062779241685736697e-07 3.205421360318585532e-07 3.250913241405538594e-03 1.189560991375382040e-07 5.270856509119614081e-06 6.553529887520819851e-13 3.159188483314303783e-05 6.190231198600345475e-09 1.969796717046091018e-04 1.908904290126907715e-06 7.959104684306847165e-08
3.642578125000000416e-03 1.743261726946979673e-01 1.763844847543537526e+03 7.684819440108562327e-01 5.538736313124375220e-04 6.007196808534482997e-06 1.311214842254864420e-02 1.656491874628173970e-05 2.113541324709905522e-01 3.087614922266542460e-04 4.310908643292136503e-08 4.031264161586006788e-06 1.036623470396368096e-03 1.682252969233639928e-03 9.076526791969635176e-07 3.403035228853346647e-05 5.656995144475282725e-10 8.975956798424076573e-08 4.408172593166497859e-12 3.977415591322458732e-05 1.728361642538971062e-07 2.018490593370807835e-07 3.087848812440161767e-07 3.136240554815725688e-03 1.121214868245755012e-07 5.327703308994674572e-06 6.384433300565559476e-13 3.143516086609128758e-05 6.063065382882298362e-09 1.931008325834327301e-04 1.832889658649648463e-06 7.587764860190196290e-08
3.652343750000000642e-03 1.745057021346416992e-01 1.765577567395857159e+03 7.686348619729100884e-01 5.519313211536729623e-04 6.088690890826647856e-06 1.287883529241993542e-02 1.671512111244375864e-05 2.115551528797629255e-01 3.155875531436702305e-04 4.333163973634323880e-08 3.951573109929555306e-06 1.047327718212472591e-03 1.663514006371698793e-03 8.899932293580945647e-07 3.399872860434612927e-05 5.730388264360774183e-10 9.110293072151415510e-08 4.359503220393074121e-12 3.820904370629732926e-05 1.644458175981792865e-07 1.974702195009215284e-07 2.973060381522493359e-07 3.024337045205728689e-03 1.056195205172880184e-07 5.381683734457686780e-06 6.222577945144111698e-13 3.126379675445172381e-05 5.934658563566482738e-09 1.892165683867756871e-04 1.759065576763712309e-06 7.227729907224116894e-08
3.662109375000000867e-03 1.746821177752728715e-01 1.767279865186362485e+03 7.687848027453121347e-01 5.499647098602362472e-04 6.171146811916360648e-06 1.264928387215073780e-02 1.686956765310388488e-05 2.117526552963776010e-01 3.225484029755446729e-04 4.359085776178786952e-08 3.872416674755898662e-06 1.058118227366419998e-03 1.644555522253420650e-03 8.727170735714743018e-07 3.395702528315087162e-05 5.805727148961505647e-10 9.246654865178981963e-08 4.312473355895203555e-12 3.667464266741596286e-05 1.563500807162116131e-07 1.931405516843116262e-07 2.861071122650051283e-07 2.915180848554934940e-03 9.943630809720115674e-08 5.432638495174957905e-06 6.067666811973036383e-13 3.107773517282089594e-05 5.805166835375995968e-09 1.853289220383688176e-04 1.687411515663574382e-06 6.878941465493503439e-08
3.671875000000000659e-03 1.748554270791451426e-01 1.768951814595029873e+03 7.689317842155360960e-01 5.479745026421961032e-04 6.254565822851408839e-06 1.242347811123179283e-02 1.702845973200119658e-05 2.119466547107814181e-01 3.296457539295595627e-04 4.388739045835665242e-08 3.793823103400822820e-06 1.068992123606445771e-03 1.625381513760599562e-03 8.558159424072832393e-07 3.390477904050006409e-05 5.882956448565311709e-10 9.384930756401000113e-08 4.267029115079085877e-12 3.517170117152654702e-05 1.485436510091631903e-07 1.888592263991809092e-07 2.751891757576943073e-07 2.808749276468369173e-03 9.355853358029626110e-08 5.480409695978707808e-06 5.919420259773023400e-13 3.087693706048145619e-05 5.674747824503707144e-09 1.814399456486805184e-04 1.617905449629390341e-06 6.541330887108436548e-08
3.681640625000000451e-03 1.750256383456152698e-01 1.770593497479352209e+03 7.690758251942549917e-01 5.459614240629125786e-04 6.338947089664335163e-06 1.220140121069185520e-02 1.719200038265221008e-05 2.121371669233265422e-01 3.368811891438872139e-04 4.422190513840027677e-08 3.715820736571550205e-06 1.079946222977724857e-03 1.605996258786415417e-03 8.392822124062860357e-07 3.384152419364393931e-05 5.962016076177213922e-10 9.524998450200981656e-08 4.223119708132505872e-12 3.370091931529397401e-05 1.410211666538157282e-07 1.846254423484686555e-07 2.645528839888252558e-07 2.705018813789402191e-03 8.797342476841844879e-08 5.524841416911131656e-06 5.777574099596724745e-13 3.066138277451883778e-05 5.543560495263062942e-09 1.775517018945161631e-04 1.550523866338573030e-06 6.214819292719176798e-08
3.691406250000000677e-03 1.751927607344163362e-01 1.772205004131438045e+03 7.692169454061684730e-01 5.439262181221752928e-04 6.424287525911546376e-06 1.198303562789665606e-02 1.736039392734894829e-05 2.123242085577279892e-01 3.442561461443380917e-04 4.459508312111051775e-08 3.638438029032679337e-06 1.090977023690589773e-03 1.586404331442564826e-03 8.231088835543281537e-07 3.376679473446396966e-05 6.042840795040961069e-10 9.666724243060029522e-08 4.180697387505772750e-12 3.226294759687173513e-05 1.337772095402396101e-07 1.804384312980339614e-07 2.541984860664788517e-07 2.603965116147670227e-03 8.266872409959519471e-08 5.565780340366129544e-06 5.641878466582415323e-13 3.043107333185022948e-05 5.411764945133328630e-09 1.736662652049022831e-04 1.485241788494847399e-06 5.899317651127268100e-08
3.701171875000000902e-03 1.753568042899844026e-01 1.773786433543094518e+03 7.693551654802804896e-01 5.418696483206671697e-04 6.510581627538140707e-06 1.176836308085695351e-02 1.753384549525330109e-05 2.125077970748672218e-01 3.517718996298676887e-04 4.500761623239701358e-08 3.561703557490933324e-06 1.102080698993828170e-03 1.566610617068710546e-03 8.072895554794078352e-07 3.368012660341807311e-05 6.125359861191552460e-10 9.809962580610231797e-08 4.139717397872456495e-12 3.085838561850334441e-05 1.268063087018067493e-07 1.762974630540898753e-07 2.441258328087551291e-07 2.505563007541062107e-03 7.763266209305222967e-08 5.603076422545736552e-06 5.512096960309655397e-13 3.018603172078355057e-05 5.279522187095400793e-09 1.697857227411708812e-04 1.422032803345231345e-06 5.594726880343517947e-08
3.710937500000000694e-03 1.755177799664000282e-01 1.775337893677565035e+03 7.694905069396167363e-01 5.397924977018634307e-04 6.597821310927458907e-06 1.155736455204957672e-02 1.771256045110598440e-05 2.126879507873123965e-01 3.594295436501817611e-04 4.546020305922036140e-08 3.485646017070385565e-06 1.113253091187719731e-03 1.546620326916849997e-03 7.918184022617107666e-07 3.358106015909928944e-05 6.209496712197876105e-10 9.954555701856626527e-08 4.100137923190097669e-12 2.948778082029942642e-05 1.201029439974167701e-07 1.722018504868551432e-07 2.343343838517696073e-07 2.409786478075734515e-03 7.285393292583454315e-08 5.636583606036815854e-06 5.388005889983981201e-13 2.992630426357501932e-05 5.146993915416140498e-09 1.659121751533837875e-04 1.360869098270209326e-06 5.300937969341795049e-08
3.720703125000000486e-03 1.756757002388843747e-01 1.776859507231461521e+03 7.696229930891294035e-01 5.376955540360937305e-04 6.685996380967211695e-06 1.135001878859596969e-02 1.789674504791881956e-05 2.128646901904985289e-01 3.672300285513754761e-04 4.595354840596863493e-08 3.410293672991425918e-06 1.124489786639597862e-03 1.526438868552817312e-03 7.766900380134589109e-07 3.346914204053616032e-05 6.295169310432063642e-10 1.010033441166261517e-07 4.061919723982305279e-12 2.815161780547929281e-05 1.136615043524092518e-07 1.681509258042020916e-07 2.248231473725288801e-07 2.316608027764655974e-03 6.832163953731084560e-08 5.666160778479323960e-06 5.269392727254666334e-13 2.965196006564133047e-05 5.014340887523725555e-09 1.620477096488274831e-04 1.301721082131719122e-06 5.017830106830358648e-08
3.730468750000000711e-03 1.758305774145091649e-01 1.778351395574203707e+03 7.697526462892936294e-01 5.355796540223513617e-04 6.775092509440875120e-06 1.114630684166625745e-02 1.808660193873477378e-05 2.130380340065496092e-01 3.751739770667681718e-04 4.648834993181530177e-08 3.335675943781346147e-06 1.135785874647259183e-03 1.506072287378835799e-03 7.618998145261105072e-07 3.334393016244004815e-05 6.382288052754783676e-10 1.024711472389878533e-07 4.025027413810231862e-12 2.685034574503188025e-05 1.074764299242819915e-07 1.641441316820749378e-07 2.155908933009370918e-07 2.226000651943491927e-03 6.402537019638142376e-08 5.691671871155400260e-06 5.156058233413286654e-13 2.936309814913621484e-05 4.881727525814964698e-09 1.581944839194102776e-04 1.244558701894613880e-06 4.745276904833511189e-08
3.740234375000000937e-03 1.759824246632593625e-01 1.779813689584744907e+03 7.698794897960308248e-01 5.334456544144792166e-04 6.865092310338518393e-06 1.094620895782306112e-02 1.828233150337690583e-05 2.132080019274177063e-01 3.832617736292632735e-04 4.706529516374927259e-08 3.261822282620999652e-06 1.147136101387229764e-03 1.485527001911592787e-03 7.474435667229785068e-07 3.320499581652518986e-05 6.470756818937698258e-10 1.039469995174096993e-07 3.989427346401545000e-12 2.558435747325914168e-05 1.015421176833933795e-07 1.601809679931141646e-07 2.066360182025110299e-07 2.137936449577952560e-03 5.995510921827806930e-08 5.712987271701829761e-06 5.047813119128075317e-13 2.905984535374518622e-05 4.749315840624398911e-09 1.543546671784722926e-04 1.189350602552310751e-06 4.483142406001025513e-08
3.750000000000000729e-03 1.761312574523071217e-01 1.781246541413626119e+03 7.700035494815342663e-01 5.312944015438884979e-04 6.955976483792152314e-06 1.074970174130603431e-02 1.848413406475275615e-05 2.133746171069323128e-01 3.914936570631857892e-04 4.768506951860103591e-08 3.188761100919097446e-06 1.158535031679230887e-03 1.464809520631872326e-03 7.333173801417657636e-07 3.305192453133247866e-05 6.560474122861235876e-10 1.054288280512054002e-07 3.955088961849955662e-12 2.435397086151212730e-05 9.585284376597934976e-08 1.562609407873284729e-07 1.979564306941450362e-07 2.052385421775152884e-03 5.610116163524594004e-08 5.729984871324099425e-06 4.944477112185322097e-13 2.874235338078303046e-05 4.617267007144789080e-09 1.505303894661557339e-04 1.136063414955584950e-06 4.231277521437126151e-08
3.759765625000000520e-03 1.762770916693293388e-01 1.782650108078063568e+03 7.701248511599706470e-01 5.291267756510002317e-04 7.047721807981927495e-06 1.055676253728851655e-02 1.869220485523988130e-05 2.135379023506898954e-01 3.998695358809360506e-04 4.834833772865271652e-08 3.116521289865247730e-06 1.169976812731992472e-03 1.443926883099089188e-03 7.195178717954759375e-07 3.288432202413837875e-05 6.651331162230568232e-10 1.069144241179095173e-07 3.921984415382293818e-12 2.315945531063577851e-05 9.040289739608351419e-08 1.523836510433739378e-07 1.895497576964016291e-07 1.969317370579697080e-03 5.245422707847014201e-08 5.742550383848814245e-06 4.845880181480327644e-13 2.841080613860522112e-05 4.485742020556187727e-09 1.467238208748000705e-04 1.084663023629614393e-06 3.989526093048584704e-08
3.769531250000000746e-03 1.764199442653250627e-01 1.784024557240808235e+03 7.702434214618677499e-01 5.269436759995125381e-04 7.140301641507745830e-06 1.036736796885247454e-02 1.890673429350882493e-05 2.136978814103126512e-01 4.083890238621255961e-04 4.905574161128907283e-08 3.045131638763424936e-06 1.181455256429056900e-03 1.422886527727595940e-03 7.060420514087118894e-07 3.270181679529852244e-05 6.743212408068830957e-10 1.084014561521287771e-07 3.890088444172867964e-12 2.200102170570908367e-05 8.518654015950814193e-08 1.485487705876631755e-07 1.814132904573520032e-07 1.888701262533079052e-03 4.900535203896314578e-08 5.750578402716045073e-06 4.751861217022579912e-13 2.806541905257517848e-05 4.354900764711922276e-09 1.429371434359963606e-04 1.035114221589928664e-06 3.757723188874144889e-08
3.779296875000000971e-03 1.765598332790239144e-01 1.785370067476400436e+03 7.703592878179089665e-01 5.247460206036794412e-04 7.233685818270353324e-06 1.018149393794204674e-02 1.912790689019974188e-05 2.138545789986483203e-01 4.170514210880101524e-04 4.980789391626877254e-08 2.974620769086633392e-06 1.192963845060214740e-03 1.401696299879949884e-03 6.928872864068892245e-07 3.250406363030390589e-05 6.835995652153254768e-10 1.098874737900104826e-07 3.859378314842339917e-12 2.087882168791358465e-05 8.019800926178745112e-08 1.447560457710998387e-07 1.735439971619589177e-07 1.810505232090737267e-03 4.574591402786923406e-08 5.753973265751272688e-06 4.662267513610176208e-13 2.770644023975314224e-05 4.224901638076506490e-09 1.391725495866379331e-04 9.873807758811600074e-07 3.535695372191574371e-08
3.789062500000000763e-03 1.766967778602896999e-01 1.786686828526951331e+03 7.704724784416105976e-01 5.225347458849252842e-04 7.327840556279531575e-06 9.999115626081009345e-03 1.935590008581489549e-05 2.140080208042342003e-01 4.258556954308193162e-04 5.060537183904641718e-08 2.905017061171653009e-06 1.204495739200914326e-03 1.380364458335337375e-03 6.800512658167880355e-07 3.229074716555791662e-05 6.929552122371482413e-10 1.113699133073740549e-07 3.829833743815448232e-12 1.979294706217467480e-05 7.543152073716737674e-08 1.410053007082703562e-07 1.659385365484588614e-07 1.734696586628968256e-03 4.266760657939256088e-08 5.752649914642900757e-06 4.576954264978484377e-13 2.733415157051706897e-05 4.095901155353904848e-09 1.354322401993608357e-04 9.414254968307878615e-07 3.323260995510257389e-08
3.798828125000000555e-03 1.768307982922802390e-01 1.787975041544581245e+03 7.705830223108500743e-01 5.203108062510046093e-04 7.422728381921507080e-06 9.820207494914631047e-03 1.959088302405275676e-05 2.141582335047646501e-01 4.348004646875274957e-04 5.144871023160675311e-08 2.836348574007173177e-06 1.216043787827745517e-03 1.358899679957827891e-03 6.675319632272890851e-07 3.206158548698399212e-05 7.023746670521362759e-10 1.128461045175262353e-07 3.801436806598852498e-12 1.874342935745888482e-05 7.088127264872792819e-08 1.372964400184014685e-07 1.585932724916055911e-07 1.661241813246545343e-03 3.976242506388889151e-08 5.746534740424627969e-06 4.495784075196026643e-13 2.694886959368575252e-05 3.968053527124208550e-09 1.317184221573760748e-04 8.972103108561949698e-07 3.120230520416270546e-08
3.808593750000000347e-03 1.769619160120468881e-01 1.789234919317487766e+03 7.706909491481669372e-01 5.180751735913124425e-04 7.518308071181020078e-06 9.644743286650053413e-03 1.983301526480605941e-05 2.143052447793179494e-01 4.438839795562462892e-04 5.233839454653026958e-08 2.768642958646934785e-06 1.227600540741318608e-03 1.337311062393550928e-03 6.553275989806554133e-07 3.181633372732901708e-05 7.118438036376580236e-10 1.143132791802258262e-07 3.774171837200981593e-12 1.773023955681718097e-05 6.654144832448270222e-08 1.336294510095481324e-07 1.515042895029808637e-07 1.590106587567364105e-03 3.702265328783451945e-08 5.735566405703073540e-06 4.418626488495912550e-13 2.655094630163127111e-05 3.841510218826514900e-09 1.280333054581998028e-04 8.546963366239243568e-07 2.926406864214622390e-08
3.818359375000000139e-03 1.770901536293059131e-01 1.790466686476565656e+03 7.707962893998268061e-01 5.158288366820290745e-04 7.614534609259460779e-06 9.472696024467319731e-03 2.008244544220661048e-05 2.144490833190566270e-01 4.531041076611923160e-04 5.327485355542524047e-08 2.701927365861858114e-06 1.239158263349867924e-03 1.315608124631655268e-03 6.434366017840846895e-07 3.155478762498219891e-05 7.213479191036843914e-10 1.157685809559833353e-07 3.748025316833124504e-12 1.675328801404350965e-05 6.240621967637900593e-08 1.300044052503147968e-07 1.446674090882011792e-07 1.521255784741561666e-03 3.444085086336052871e-08 5.719696633894729816e-06 4.345357536805506415e-13 2.614076971209804820e-05 3.716419490990094948e-09 1.243790998358088734e-04 8.138439643143071063e-07 2.741585774193944482e-08
3.828125000000000364e-03 1.772155349430817595e-01 1.791670579679396724e+03 7.708990742135706231e-01 5.135728004954441366e-04 7.711359169947692638e-06 9.304038012987403405e-03 2.033930987433574803e-05 2.145897788361662006e-01 4.624583188366952822e-04 5.425845188887793991e-08 2.636228348735839311e-06 1.250708953845846389e-03 1.293800805273641504e-03 6.318575699501252916e-07 3.127678700440771168e-05 7.308717761647251314e-10 1.172090769197889997e-07 3.722985751434953226e-12 1.581242457334119641e-05 5.846975064981141693e-08 1.264214594775997275e-07 1.380782068910721557e-07 1.454653492837703569e-03 3.200984133395028239e-08 5.698890955362579324e-06 4.275859303928347188e-13 2.571876424410205776e-05 3.592925923243492168e-09 1.207580108968519140e-04 7.746129377014855676e-07 2.565556230167391844e-08
3.837890625000000590e-03 1.773380849558983674e-01 1.792846847768432099e+03 7.709993354150814771e-01 5.113080854080374448e-04 7.808729116007966808e-06 9.138740838881566006e-03 2.060373113256081082e-05 2.147273620707212671e-01 4.719436718836207928e-04 5.528948245142792424e-08 2.571571760997328908e-06 1.262244362784821321e-03 1.271899458366391013e-03 6.205892324907876653e-07 3.098221913593764945e-05 7.403996538512182457e-10 1.186317706257879407e-07 3.699043537238021218e-12 1.490743890744639948e-05 5.472620084978723441e-08 1.228808557938187413e-07 1.317320305445684743e-07 1.390263028803124688e-03 2.972270104463840621e-08 5.673129400092921075e-06 4.210019505048338594e-13 2.528539086632734762e-05 3.471169925230492735e-09 1.171722357729708175e-04 7.369624387126419644e-07 2.398100875687464524e-08
3.847656250000000382e-03 1.774578298852461100e-01 1.793995751900160712e+03 7.710971054831010640e-01 5.090357263028150040e-04 7.906588021686869488e-06 8.976775371718126104e-03 2.087581657981362363e-05 2.148618647952468541e-01 4.815568030109795513e-04 5.636815877150030253e-08 2.507982651967792552e-06 1.273756015051060678e-03 1.249914846669925115e-03 6.096304103052905184e-07 3.067102193083692579e-05 7.499154064445505177e-10 1.200336166894886155e-07 3.676190814186504921e-12 1.403806108841141046e-05 5.116972938728249914e-08 1.193829211134279114e-07 1.256240181393015293e-07 1.328046957157998521e-03 2.757274874549045279e-08 5.642407126447551228e-06 4.147731080425243027e-13 2.484114699797694003e-05 3.351287238180734967e-09 1.136239582986194735e-04 7.008511740884873642e-07 2.238996478032237181e-08
3.857421875000000173e-03 1.775747971720183782e-01 1.795117565642123054e+03 7.711924175232359735e-01 5.067567715619355692e-04 8.004875718330555046e-06 8.818111765141287139e-03 2.115565688853513683e-05 2.149933198166941173e-01 4.912939161724746507e-04 5.749460735253231690e-08 2.445485159087618125e-06 1.285235234167200844e-03 1.227858132247103750e-03 5.989799777133281646e-07 3.034318692627232668e-05 7.594025304904235811e-10 1.214115368272641378e-07 3.654421306802036672e-12 1.320396240353524119e-05 4.779449898495888649e-08 1.159280658257658575e-07 1.197491172110308175e-07 1.267967111566880569e-03 2.555353591610922102e-08 5.606734975579964690e-06 4.088891802049572801e-13 2.438656614400384936e-05 3.233408431452806406e-09 1.101153437312176684e-04 6.662374637250622385e-07 2.088014416691738323e-08
3.867187499999999965e-03 1.776890154856062831e-01 1.796212575034692236e+03 7.712853052404464727e-01 5.044722819466235502e-04 8.103528363891819895e-06 8.662719458485942936e-03 2.144332455037147611e-05 2.151217609755850524e-01 5.011507755009517694e-04 5.866886009744645129e-08 2.384102399054721810e-06 1.296673168877276018e-03 1.205740864283275007e-03 5.886368245954488381e-07 2.999876201422536020e-05 7.688442396060152923e-10 1.227624372644971763e-07 3.633730152708910476e-12 1.240475642689562503e-05 4.459468037609141046e-08 1.125167816496983851e-07 1.141021041410065458e-07 1.209984619413081476e-03 2.365883779705661829e-08 5.566139941336021248e-06 4.033403892284657305e-13 2.392221724912732393e-05 3.117658398918177287e-09 1.066485330385161169e-04 6.330793302410713008e-07 1.944921199682539569e-08
3.876953124999999757e-03 1.778005147254106411e-01 1.797281078614677426e+03 7.713758029102441016e-01 5.021833293623584717e-04 8.202478536923644419e-06 8.510567178931114848e-03 2.173887239104757259e-05 2.152472231420907434e-01 5.111227000340634076e-04 5.989084688410419184e-08 2.323856358671638022e-06 1.308060821903000515e-03 1.183574964066278368e-03 5.785998194085781325e-07 2.963785386851647196e-05 7.782235466504656178e-10 1.240832273943999440e-07 3.614113718879496742e-12 1.164000035447091533e-05 4.156445702383062768e-08 1.091496386648097750e-07 1.086776038557729422e-07 1.154059929473607703e-03 2.188264511125888353e-08 5.520665545877770278e-06 3.981173653472456022e-13 2.344870375795160978e-05 3.004155860520631467e-09 1.032256367859785904e-04 6.013345892814372539e-07 1.809479006567599010e-08
3.886718749999999983e-03 1.779093260184782255e-01 1.798323387397966144e+03 7.714639453486349385e-01 4.998909955082845441e-04 8.301655355430815790e-06 8.361622944301032312e-03 2.204233210508469457e-05 2.153697422088223790e-01 5.212045609108130690e-04 6.116038837406042113e-08 2.264767786547495984e-06 1.319389080742939917e-03 1.161372707082626316e-03 5.688677733478894076e-07 2.926063002506641312e-05 7.875233526774741641e-10 1.253708395397700943e-07 3.595569406296496655e-12 1.090919660808464746e-05 3.869803018049643098e-08 1.058272815141543315e-07 1.034701097076136777e-07 1.100152842767547880e-03 2.021915645519368675e-08 5.470372111884699142e-06 3.932111107764669914e-13 2.296666237188389734e-05 2.893012874762697813e-09 9.984872866514221863e-05 5.709609400421180720e-07 1.681446256594571809e-08
3.896484375000000208e-03 1.780154817130361333e-01 1.799339824818638135e+03 7.715497678808731497e-01 4.975963704110516550e-04 8.400984620717621791e-06 8.215854066621558829e-03 2.235371282616112568e-05 2.154893550801328661e-01 5.313907812020098390e-04 6.247718914082673984e-08 2.206856086833532241e-06 1.330648750354379139e-03 1.139146702212800013e-03 5.594394059256271204e-07 2.886732057231801622e-05 7.967265419374020525e-10 1.266222496405927643e-07 3.578095443634605342e-12 1.021179471029784291e-05 3.598962429813088053e-08 1.025504247844290643e-07 9.847400341239337908e-08 1.048222546618623758e-03 1.866277133581932065e-08 5.415336923001160282e-06 3.886129646430070050e-13 2.247676149730695974e-05 2.784334368168457378e-09 9.651983871163768612e-05 5.419160554798440135e-07 1.560578199875001850e-08
3.906250000000000000e-03 1.781190153676910637e-01 1.800330726622230486e+03 7.716333063090675681e-01 4.953005508444955100e-04 8.500388986116156625e-06 8.073227156543490504e-03 2.267299974988900031e-05 2.156060996577593425e-01 5.416753385170776846e-04 6.384083120663138935e-08 2.150139216189691675e-06 1.341830587527189679e-03 1.116909868038649988e-03 5.503133122333591182e-07 2.845821941144596276e-05 8.058160820470706247e-10 1.278344986620128522e-07 3.561690671191732282e-12 9.547193429047917110e-06 3.343349279266841758e-08 9.931984758097691356e-08 9.368357491913242831e-08 9.982276519422917868e-04 1.720808382523815189e-08 5.355654265214133989e-06 3.843145688195225182e-13 2.197969938359753495e-05 2.678217687984845886e-09 9.324094626914209945e-05 5.141576716582654759e-07 1.446627529044745892e-08
3.916015624999999792e-03 1.782199617361214239e-01 1.801296440711143532e+03 7.717145968787337829e-01 4.930046386377967375e-04 8.599788150218598684e-06 7.933708128740838555e-03 2.300015282656057340e-05 2.157200148226675607e-01 5.520517705061646395e-04 6.525076807829501263e-08 2.094633585177755784e-06 1.352925336730600048e-03 1.094675406306122025e-03 5.414879321457057368e-07 2.803368504957801536e-05 8.147751283032233017e-10 1.290047144907964901e-07 3.546354316253916665e-12 8.914743187274234989e-06 3.102392415463301401e-08 9.613638732676646027e-08 8.909304208458655896e-08 9.501262337322038693e-04 1.584987680091092115e-08 5.291435343050651565e-06 3.803078346207656231e-13 2.147620195397508409e-05 2.574752184455936572e-09 9.001397276233524889e-05 4.876436756756504760e-07 1.339345008364763928e-08
3.925781249999999584e-03 1.783183567470801867e-01 1.802237326940507728e+03 7.717936762443764476e-01 4.907097388761850424e-04 8.699099073965742697e-06 7.797262208394778980e-03 2.333510554197446151e-05 2.158311404129711897e-01 5.625131833494588247e-04 6.670631937306212994e-08 2.040353965258435853e-06 1.363923767185696440e-03 1.072456772619848368e-03 5.329615217115906727e-07 2.759414089375906583e-05 8.235871309836281579e-10 1.301301340646369230e-07 3.532085761659394793e-12 8.313748729114581288e-06 2.875524838977714100e-08 9.300093282652951381e-08 8.469657002715757952e-08 9.038758746871572870e-04 1.458311673521792241e-08 5.222808065872763401e-06 3.765849103533341911e-13 2.096702033679916397e-05 2.474018828964218977e-09 8.684077434821024300e-05 4.623321916228174945e-07 1.238480116773445624e-08
