#x Tg Ts u porosity solidDensity effectiveSolidHeatConductivity tortuosity_factor solidHeatCapacity specificArea extinctionCoefficient scatteringAlbedo emissivity hv insulationTransmissivity divq divSolidHeatConduction N2 H2 H O2 O H2O OH H2O2 HO2 NO N2O NO2 HNO HNO2 HONO HONO2 N2H2 H2NN NH2OH HNOH NH3 N2H4 N NO3 NH NNH NH2 H2NO N2H3 
0.0442286 512.026 609.904 1.28622 0.86 2620 2.58759 1.15014 1049.16 986.375 683 0.55 0.9 298307 0.6 -5.77885e+06 -2.43257e+07 0.652508 0.00721198 2.76326e-23 0.198119 -1.82336e-22 3.5392e-16 -4.7703e-25 1.30285e-18 1.70711e-16 -1.21184e-18 -2.34133e-19 1.07105e-18 8.14991e-21 3.72381e-19 -3.64424e-19 3.57851e-19 1.81304e-19 -1.19491e-23 -6.26871e-19 3.67165e-20 0.142161 -6.71636e-19 2.71565e-30 -3.8986e-24 -1.10096e-24 9.97058e-30 2.00926e-19 3.19244e-18 1.46813e-19 
0.0448 534.564 643.537 1.34284 0.86 2620 2.51193 1.15014 1069.25 986.375 683 0.55 0.9 306200 0.6 -7.78756e+06 -2.66608e+07 0.652508 0.00721198 5.3254e-22 0.198119 7.9466e-22 4.7118e-15 3.88794e-24 4.26639e-17 2.64561e-15 5.10885e-18 -2.28002e-19 1.29186e-18 1.20231e-19 3.72425e-19 -3.63926e-19 3.57852e-19 7.05579e-19 -5.597e-24 -5.8828e-19 3.71287e-19 0.142161 -3.65488e-19 1.42821e-30 -3.29284e-24 8.86055e-24 2.56873e-28 2.52417e-18 4.6823e-17 1.48182e-19 
0.0453714 560.219 681.649 1.40729 0.86 2620 2.43338 1.15014 1089.82 986.375 683 0.55 0.9 315107 0.6 -1.0464e+07 -2.90893e+07 0.652508 0.00721198 1.30412e-20 0.198119 2.37731e-20 6.0184e-14 1.55785e-22 6.49375e-16 3.86768e-14 9.86881e-17 -1.14209e-19 5.00559e-18 1.79655e-18 3.73171e-19 -3.55534e-19 3.57873e-19 8.58703e-18 -2.30716e-24 -1.52207e-20 5.30836e-18 0.142161 5.52247e-18 6.82624e-31 7.22164e-24 2.98517e-22 8.48221e-27 3.90373e-17 6.90649e-16 1.71945e-19 
0.0459429 589.489 724.895 1.48081 0.86 2620 2.35224 1.15014 1110.93 986.375 683 0.55 0.9 325169 0.6 -1.3992e+07 -3.15813e+07 0.652508 0.00721198 3.68799e-19 0.198119 7.56522e-19 7.37454e-13 6.86142e-21 9.2373e-15 5.44985e-13 1.43633e-15 1.91951e-18 6.51849e-17 2.63225e-17 3.85299e-19 -2.19053e-19 3.58251e-19 1.23092e-16 -8.19073e-25 8.20058e-18 7.56506e-17 0.142161 1.13831e-16 2.60293e-31 1.96247e-22 9.51082e-21 3.25707e-25 6.68573e-16 9.86339e-15 5.69381e-19 
0.0465143 622.958 774.016 1.56489 0.86 2620 2.26886 1.15014 1132.71 986.375 683 0.55 0.9 336546 0.6 -1.85727e+07 -3.41235e+07 0.652508 0.00721198 1.20996e-17 0.198119 2.75373e-17 8.64575e-12 3.51137e-19 1.2615e-13 7.38883e-12 1.98441e-14 3.68298e-17 1.00251e-15 3.79458e-16 5.74882e-19 1.91418e-18 3.64743e-19 1.72666e-15 3.54697e-24 1.21623e-16 1.04089e-15 0.142161 2.02748e-15 -7.29777e-30 3.51393e-21 3.12668e-19 1.45798e-23 1.2687e-14 1.35714e-13 6.95765e-18 
0.0470857 661.3 829.854 1.6612 0.86 2620 2.18367 1.15014 1155.19 986.375 683 0.55 0.9 349414 0.6 -2.43923e+07 -3.67617e+07 0.652508 0.00721197 4.61901e-16 0.198119 1.13724e-15 9.67047e-11 2.07666e-17 1.64939e-12 9.59719e-11 2.62926e-13 6.10804e-16 1.49969e-14 5.43714e-15 3.41552e-18 3.3869e-17 4.71387e-19 2.33155e-14 6.60163e-22 1.62533e-15 1.37668e-14 0.142161 3.4419e-14 2.00385e-26 6.03335e-20 1.06267e-17 7.61162e-22 2.68217e-13 1.79411e-12 1.05375e-16 
0.0476571 705.299 893.367 1.77173 0.86 2620 2.0971 1.15014 1178.02 986.375 683 0.55 0.9 363963 0.6 -3.15494e+07 -3.96632e+07 0.652508 0.00721195 1.97207e-14 0.198119 5.12607e-14 1.02894e-09 1.36376e-15 2.04776e-11 1.1849e-09 3.33117e-12 9.62431e-15 2.14719e-13 7.87441e-14 4.41015e-17 4.91125e-16 2.14276e-18 3.01971e-13 1.14229e-19 2.07135e-14 1.74652e-13 0.142161 5.58208e-13 6.81616e-24 1.01853e-18 3.7428e-16 4.4423e-20 6.29346e-12 2.27276e-11 1.55461e-15 
0.0482286 755.847 965.677 1.89871 0.86 2620 2.0098 1.15014 1199.64 986.375 683 0.55 0.9 380389 0.6 -3.99027e+07 -4.04358e+07 0.652508 0.00721186 8.38175e-13 0.198119 2.30301e-12 1.0376e-08 8.97125e-14 2.37072e-10 1.36481e-08 4.01425e-11 1.44443e-13 2.93115e-12 1.18257e-12 5.9958e-16 6.71353e-15 2.70767e-17 3.74086e-12 2.02024e-17 2.51884e-13 2.1218e-12 0.142161 8.62734e-12 2.63871e-21 1.7193e-17 1.37444e-14 2.57195e-18 1.5869e-10 2.75191e-10 2.18969e-14 
0.0488 813.719 1047.7 2.04408 0.86 2620 1.94521 1.15014 1218.52 986.375 683 0.55 0.9 398813 0.6 -4.88913e+07 -4.45777e+07 0.652508 0.00721151 2.97481e-11 0.198119 8.84156e-11 9.82634e-08 4.99885e-12 2.44146e-09 1.39498e-07 4.55716e-10 2.0604e-12 3.79705e-11 1.91253e-11 7.80787e-15 8.65321e-14 3.81302e-16 4.42192e-11 3.33915e-15 2.90409e-12 2.45111e-11 0.142161 1.26735e-10 1.03965e-18 2.97481e-16 5.32361e-13 1.23398e-16 3.92574e-09 3.17635e-09 2.93577e-13 
0.0490857 845.01 1092.88 2.12267 0.86 2620 1.90137 1.15014 1228.25 986.375 683 0.55 0.9 408601 0.6 -5.36499e+07 -4.85694e+07 0.652508 0.00721095 2.9787e-10 0.198118 9.34308e-10 3.96207e-07 6.34814e-11 9.21859e-09 5.32548e-07 2.17683e-09 1.23198e-11 2.05259e-10 1.48995e-10 4.29817e-14 4.61551e-13 2.31552e-15 2.25244e-10 1.47431e-13 1.40856e-11 1.16203e-10 0.142161 7.73852e-10 1.15348e-16 2.32372e-15 8.86339e-12 1.42743e-15 3.38e-08 1.5681e-08 1.67402e-12 
