#x Tg Ts u porosity solidDensity effectiveSolidHeatConductivity tortuosity_factor solidHeatCapacity specificArea extinctionCoefficient scatteringAlbedo emissivity hv insulationTransmissivity divq divSolidHeatConduction N2 H2 H O2 O H2O OH H2O2 HO2 NO N2O NO2 HNO HNO2 HONO HONO2 N2H2 H2NN NH2OH HNOH NH3 N2H4 N NO3 NH NNH NH2 H2NO N2H3 
0.0495305 984.668 1161.3 1.19592 0.824933 4320 0.235305 1.343 840.246 1591.82 1340.4 0.55 0.9 670985 0.6 -1.03872e+08 -1.78063e+07 0.65819 0.000181435 1.53009e-09 0.199801 1.73792e-08 0.000188726 1.19571e-09 6.46134e-08 7.15191e-07 1.53571e-06 5.31937e-07 4.17572e-07 2.8632e-08 1.31865e-10 6.37075e-09 4.41138e-13 7.56165e-07 3.02578e-09 5.27681e-09 1.69501e-08 0.141625 1.61825e-06 4.56694e-13 2.92874e-12 6.99884e-09 1.49394e-13 6.83267e-06 9.39742e-07 3.5732e-08 
0.0495793 998.569 1177.53 1.2131 0.824933 4320 0.234163 1.343 841.163 1591.82 1340.4 0.55 0.9 677663 0.6 -1.06339e+08 -1.96104e+07 0.658179 0.000201912 2.17923e-09 0.199782 2.47646e-08 0.000249179 1.82005e-09 8.27767e-08 8.44664e-07 2.13181e-06 7.96012e-07 5.79137e-07 4.31176e-08 1.92401e-10 9.10784e-09 6.56089e-13 1.06695e-06 4.83618e-09 7.30726e-09 2.3356e-08 0.141571 2.16077e-06 8.9753e-13 4.59144e-12 1.07628e-08 2.63371e-13 8.68377e-06 1.23452e-06 4.99218e-08 
0.0496281 1012.79 1194.05 1.23073 0.824933 4320 0.233022 1.343 842.081 1591.82 1340.4 0.55 0.9 684468 0.6 -1.08719e+08 -2.02836e+07 0.658167 0.00022488 3.10514e-09 0.199755 3.52748e-08 0.000331314 2.7756e-09 1.06423e-07 9.98174e-07 2.98906e-06 1.21082e-06 8.1028e-07 6.55452e-08 2.84761e-10 1.31659e-08 9.90193e-13 1.52237e-06 7.82374e-09 1.02098e-08 3.23334e-08 0.141498 2.90731e-06 1.76319e-12 7.26076e-12 1.65175e-08 4.72989e-13 1.10872e-05 1.63014e-06 7.03051e-08 
0.049677 1027.36 1210.85 1.24883 0.824933 4320 0.231883 1.343 843 1591.82 1340.4 0.55 0.9 691434 0.6 -1.10971e+08 -2.11241e+07 0.658154 0.000250613 4.43133e-09 0.199718 5.01744e-08 0.000442543 4.24027e-09 1.36978e-07 1.1797e-06 4.21597e-06 1.85945e-06 1.13789e-06 1.00086e-07 4.25033e-10 1.91371e-08 1.50575e-12 2.18644e-06 1.2752e-08 1.43325e-08 4.4798e-08 0.141404 3.92409e-06 3.46317e-12 1.14793e-11 2.52514e-08 8.61146e-13 1.41992e-05 2.1568e-06 9.92844e-08 
0.0497258 1042.3 1227.95 1.26744 0.824933 4320 0.230745 1.343 843.919 1591.82 1340.4 0.55 0.9 698579 0.6 -1.13047e+08 -2.21731e+07 0.658142 0.000279414 6.33197e-09 0.199666 7.12204e-08 0.000592672 6.48704e-09 1.76136e-07 1.39424e-06 5.96305e-06 2.86891e-06 1.59725e-06 1.53011e-07 6.36927e-10 2.78475e-08 2.29489e-12 3.14947e-06 2.08574e-08 2.01476e-08 6.19403e-08 0.141279 5.29214e-06 6.78768e-12 1.80327e-11 3.84036e-08 1.58288e-12 1.82186e-05 2.8516e-06 1.40001e-07 
0.0497746 1057.65 1245.37 1.28662 0.824933 4320 0.229608 1.343 844.839 1591.82 1340.4 0.55 0.9 705921 0.6 -1.14893e+08 -2.34755e+07 0.65813 0.000311613 9.05547e-09 0.199593 1.00831e-07 0.000794624 9.93654e-09 2.25871e-07 1.6482e-06 8.43772e-06 4.43204e-06 2.23347e-06 2.33652e-07 9.54889e-10 4.04283e-08 3.49134e-12 4.53763e-06 3.4117e-08 2.82871e-08 8.52834e-08 0.141114 7.10692e-06 1.3255e-11 2.80177e-11 5.80534e-08 2.92776e-12 2.3399e-05 3.75915e-06 1.96446e-07 
0.0498234 1073.45 1263.11 1.30644 0.824933 4320 0.228471 1.343 845.76 1591.82 1340.4 0.55 0.9 713483 0.6 -1.16442e+08 -2.508e+07 0.658122 0.000347573 1.29579e-08 0.199491 1.42327e-07 0.00106535 1.52403e-08 2.8842e-07 1.94981e-06 1.19236e-05 6.83969e-06 3.10235e-06 3.55751e-07 1.42802e-09 5.83937e-08 5.28474e-12 6.52521e-06 5.56445e-08 3.95856e-08 1.1674e-07 0.140898 9.47559e-06 2.5766e-11 4.28968e-11 8.71881e-08 5.43538e-12 3.00635e-05 4.93172e-06 2.73525e-07 
0.0498723 1089.77 1281.21 1.32699 0.824933 4320 0.227333 1.343 846.681 1591.82 1340.4 0.55 0.9 721297 0.6 -1.17617e+08 -2.70388e+07 0.65812 0.000387689 1.85517e-08 0.199349 2.00278e-07 0.00142697 2.34148e-08 3.66226e-07 2.30959e-06 1.68056e-05 1.05272e-05 4.27016e-06 5.39314e-07 2.12443e-09 8.37128e-08 7.93623e-12 9.34973e-06 9.02587e-08 5.51267e-08 1.58667e-07 0.140614 1.25105e-05 4.98413e-11 6.45109e-11 1.30088e-07 1.01087e-11 3.86252e-05 6.4285e-06 3.77019e-07 
0.0499211 1106.69 1299.68 1.34839 0.824933 4320 0.226193 1.343 847.604 1591.82 1340.4 0.55 0.9 729402 0.6 -1.18324e+08 -2.94063e+07 0.658129 0.000432393 2.65778e-08 0.19915 2.80993e-07 0.00190821 3.60587e-08 4.61827e-07 2.74084e-06 2.36017e-05 1.61407e-05 5.81135e-06 8.13136e-07 3.13518e-09 1.18854e-07 1.17918e-11 1.33301e-05 1.4527e-07 7.62914e-08 2.13911e-07 0.140242 1.63178e-05 9.59661e-11 9.5005e-11 1.92891e-07 1.88069e-11 4.96146e-05 8.31362e-06 5.13398e-07 
0.0499699 1124.33 1318.55 1.37081 0.824933 4320 0.225049 1.343 848.529 1591.82 1340.4 0.55 0.9 737851 0.6 -1.18452e+08 -3.22364e+07 0.658156 0.000482155 3.81142e-08 0.198873 3.93247e-07 0.00254613 5.5713e-08 5.77646e-07 3.26007e-06 3.30036e-05 2.46304e-05 7.80322e-06 1.21817e-06 4.57557e-09 1.66757e-07 1.72867e-11 1.88872e-05 2.31522e-07 1.04801e-07 2.85842e-07 0.139755 2.09792e-05 1.84069e-10 1.3661e-10 2.8445e-07 3.49653e-11 6.37155e-05 1.06522e-05 6.89406e-07 
