#x Tg Ts u porosity solidDensity effectiveSolidHeatConductivity tortuosity_factor solidHeatCapacity specificArea extinctionCoefficient scatteringAlbedo emissivity hv insulationTransmissivity divq divSolidHeatConduction N2 H2 H O2 O H2O OH H2O2 HO2 NO N2O NO2 HNO HNO2 HONO HONO2 N2H2 H2NN NH2OH HNOH NH3 N2H4 N NO3 NH NNH NH2 H2NO N2H3 
0.00703125 300 300 0.436871 0.15625 4320 0.378816 1 574.643 1591.82 1340.4 0.55 0.9 327262 0.6 0 -9.79999e-08 0.767091 -4.57972e-28 -2.81838e-31 0.232909 -8.41038e-28 -9.2283e-28 4.39921e-26 -4.7167e-27 -1.14692e-25 6.3228e-26 -6.2835e-37 -7.35944e-37 1.31396e-29 -1.4773e-48 -2.1826e-44 7.49387e-49 1.14226e-47 -1.35519e-38 -4.7064e-48 -2.77875e-54 1.65289e-11 -7.02822e-36 -2.62716e-31 5.14172e-37 2.70926e-26 -7.29337e-40 -6.19769e-31 -2.5211e-34 -1.6979e-43 
0.0075 300 300 0.426632 0.16 4320 0.378816 1 574.643 1591.82 1340.4 0.55 0.9 324325 0.6 0 1.20867e-06 0.767091 -6.96901e-28 -3.72156e-31 0.232909 -1.39324e-27 -1.52978e-27 7.34399e-26 -7.81943e-27 -1.81149e-25 1.06469e-25 -1.14199e-36 -7.43908e-37 2.21249e-29 -3.95478e-48 -5.84869e-44 7.49462e-49 2.51421e-47 -8.37953e-39 -1.46322e-48 -5.69895e-54 1.65289e-11 -7.02822e-36 -3.83238e-31 9.85848e-37 3.89853e-26 -9.63062e-40 -9.67428e-31 -4.57454e-34 -1.6979e-43 
0.0084375 300 300 0.407529 0.1675 4320 0.378816 1 574.643 1591.82 1340.4 0.55 0.9 318729 0.6 0 2.45e-08 0.767091 -1.309e-27 -4.84307e-31 0.232909 -3.53518e-27 -3.91418e-27 1.68422e-25 -2.00475e-26 -3.5893e-25 2.42832e-25 -3.21398e-36 -7.51198e-37 5.0458e-29 -2.19477e-47 -3.24739e-43 7.49764e-49 8.33484e-47 -3.63972e-39 1.85536e-47 -2.1724e-53 1.65289e-11 -7.02822e-36 -6.04247e-31 3.15557e-36 6.02905e-26 -1.25329e-39 -1.87025e-30 -1.27792e-33 -1.6979e-43 
0.009375 300 300 0.390064 0.175 4320 0.378816 1 574.643 1591.82 1340.4 0.55 0.9 313467 0.6 0 -2.45e-08 0.767091 -1.95666e-27 -5.05385e-31 0.232909 -7.03958e-27 -7.8252e-27 2.9248e-25 -4.01227e-26 -5.51153e-25 4.12083e-25 -6.51553e-36 -7.54425e-37 8.56237e-29 -6.62386e-47 -9.80141e-43 7.50262e-49 1.66153e-46 -1.54357e-39 6.1892e-47 -5.50519e-53 1.65289e-11 -7.02822e-36 -7.35862e-31 6.96312e-36 7.23553e-26 -1.30783e-39 -2.81144e-30 -2.58005e-33 -1.6979e-43 
0.0103125 300 300 0.374033 0.1825 4320 0.378816 1 574.643 1591.82 1340.4 0.55 0.9 308508 0.6 0 2.75727e-23 0.767091 -2.55069e-27 -4.54233e-31 0.232909 -1.21568e-26 -1.35412e-26 4.33887e-25 -6.94773e-26 -7.30244e-25 5.90058e-25 -1.10636e-35 -7.55824e-37 1.22602e-28 -1.50825e-46 -2.23182e-42 7.50994e-49 2.55739e-46 -6.39554e-40 1.36017e-46 -1.13449e-52 1.65289e-11 -7.02823e-36 -7.57327e-31 1.26142e-35 7.34766e-26 -1.17546e-39 -3.63936e-30 -4.36767e-33 -1.69791e-43 
0.01125 300 300 0.359269 0.19 4320 0.378816 1 574.643 1591.82 1340.4 0.55 0.9 303823 0.6 0 7.34999e-08 0.767091 -3.03882e-27 -3.64789e-31 0.232909 -1.91263e-26 -2.13268e-26 5.82475e-25 -1.09471e-25 -8.7926e-25 7.55316e-25 -1.6761e-35 -7.56496e-37 1.56938e-28 -2.88305e-46 -4.2662e-42 7.51994e-49 3.35122e-46 -2.59105e-40 2.44776e-46 -2.04869e-52 1.65289e-11 -7.02855e-36 -6.88097e-31 2.01149e-35 6.58953e-26 -9.43998e-40 -4.2612e-30 -6.59917e-33 -1.69811e-43 
0.0121875 300 300 0.345626 0.1975 4320 0.378816 1 574.643 1591.82 1340.4 0.55 0.9 299386 0.6 0 -2.45e-08 0.767091 -3.40571e-27 -2.67654e-31 0.232909 -2.82303e-26 -3.14937e-26 7.32879e-25 -1.61704e-25 -9.92449e-25 8.94227e-25 -2.34534e-35 -7.58359e-37 1.858e-28 -4.89807e-46 -7.24796e-42 7.53317e-49 3.9526e-46 -1.04774e-40 3.88575e-46 -3.37039e-52 1.65289e-11 -7.03589e-36 -5.66316e-31 2.932e-35 5.35303e-26 -6.92634e-40 -4.64427e-30 -9.21003e-33 -1.70232e-43 
0.013125 300 300 0.332981 0.205 4320 0.378816 1 574.643 1591.82 1340.4 0.55 0.9 295175 0.6 0 2.45e-08 0.767091 -3.66154e-27 -1.82113e-31 0.232909 -3.98478e-26 -4.44601e-26 8.85326e-25 -2.2832e-25 -1.0721e-24 1.00169e-24 -3.09789e-35 -7.89993e-37 2.0813e-28 -7.66567e-46 -1.13434e-41 7.55336e-49 4.35162e-46 -1.30707e-40 5.64785e-46 -5.17288e-52 1.65289e-11 -7.19807e-36 -4.29394e-31 4.00019e-35 4.00551e-26 -4.7127e-40 -4.79755e-30 -1.2132e-32 -1.78697e-43 
0.0140625 300 300 0.321229 0.2125 4320 0.378816 1 574.643 1591.82 1340.4 0.55 0.9 291172 0.6 0 -0 0.767091 -3.82886e-27 -1.16215e-31 0.232909 -5.4516e-26 -6.08125e-26 1.04495e-24 -3.1232e-25 -1.12462e-24 1.07913e-24 -3.91996e-35 -1.3834e-36 2.24222e-28 -1.1322e-45 -1.67538e-41 7.63677e-49 4.5856e-46 -3.84156e-39 7.66834e-46 -7.52596e-52 1.65289e-11 -1.06529e-35 -3.03632e-31 5.19144e-35 2.79454e-26 -3.00741e-40 -4.74914e-30 -1.53054e-32 -3.42951e-43 
0.015 300 300 0.310278 0.22 4320 0.378816 1 574.643 1591.82 1340.4 0.55 0.9 287360 0.6 0 -0 0.767091 -3.93247e-27 -7.02161e-32 0.232909 -7.31207e-26 -8.14859e-26 1.22162e-24 -4.18446e-25 -1.15736e-24 1.13159e-24 -4.8018e-35 -1.20814e-35 2.35125e-28 -1.60733e-45 -2.37846e-41 8.65635e-49 4.70468e-46 -1.59036e-37 9.77798e-46 -1.05063e-51 1.65289e-11 -8.17723e-35 -2.02288e-31 6.48351e-35 1.83659e-26 -1.81705e-40 -4.5254e-30 -1.86837e-32 -3.42337e-42 
