#x u T Ts N2 H2 H O2 O H2O OH H2O2 HO2 NO N2O NO2 HNO HNO2 HONO HONO2 N2H2 H2NN NH2OH HNOH NH3 N2H4 N NO3 NH NNH NH2 H2NO N2H3
0.049585 1.032289919 897.8807314 981.1104652 0.6489547779 0.0004463709275 7.794089088e-09 0.1965649616 5.097380254e-08 0.00137079433 3.923797264e-09 2.17946957e-07 2.374666561e-06 9.043789171e-06 9.27498494e-06 1.863366152e-06 3.081337076e-07 2.563395611e-09 4.862294521e-08 2.834102647e-11 5.124540079e-06 1.890659671e-08 2.609649601e-08 2.552696183e-08 0.152607492 9.578799457e-06 5.889740821e-12 5.216892766e-11 2.217899168e-08 1.841185997e-12 1.233671237e-05 5.151702026e-06 1.218872318e-07
0.049655 1.068428987 928.4742134 1013.094406 0.6489798149 0.0005099780892 1.338079278e-08 0.1963304404 8.682630398e-08 0.001931657703 7.569382411e-09 3.10660759e-07 2.906244645e-06 1.375444522e-05 1.519350841e-05 2.810491983e-06 4.9775707e-07 4.005825163e-09 7.556167746e-08 4.287340201e-11 7.804575684e-06 3.683416853e-08 3.929967126e-08 4.320891272e-08 0.1521653435 1.393402744e-05 1.519079851e-11 8.440031058e-11 4.047252326e-08 4.172509792e-12 1.788045487e-05 7.131987065e-06 1.938927484e-07
0.049725 1.106167624 960.2752902 1046.078936 0.6490353027 0.000581116602 2.265771446e-08 0.1959890862 1.448639182e-07 0.002700792584 1.447468386e-08 4.340219572e-07 3.491300774e-06 2.075205829e-05 2.463524521e-05 4.167186986e-06 7.987963769e-07 6.152067125e-09 1.155211668e-07 6.231136504e-11 1.1777546e-05 7.14050957e-08 5.855228872e-08 7.191110211e-08 0.1515713816 1.979359385e-05 3.852524501e-11 1.327625591e-10 7.302793722e-08 9.421451867e-12 2.592907819e-05 9.658808718e-06 3.038864579e-07
0.049795 1.145633489 993.3575726 1080.065469 0.6491400206 0.0006604816653 3.797831384e-08 0.195495394 2.374994325e-07 0.00374702722 2.752323013e-08 5.93514055e-07 4.141619803e-06 3.1053114e-05 3.952928284e-05 6.062107873e-06 1.271839756e-06 9.252165975e-09 1.733435858e-07 8.651470727e-11 1.760055809e-05 1.368789135e-07 8.622870989e-08 1.170416569e-07 0.1507776635 2.737798834e-05 9.643099969e-11 2.021116185e-10 1.303327604e-07 2.116732183e-11 3.757231697e-05 1.278686053e-05 4.672895138e-07
0.049865 1.187007054 1027.830349 1115.058278 0.649322126 0.0007488166083 6.320023271e-08 0.1947865334 3.836786523e-07 0.005158599229 5.217512333e-08 7.931460943e-07 4.883540044e-06 4.607338641e-05 6.274850332e-05 8.628179255e-06 2.006980445e-06 1.356039812e-08 2.545305226e-07 1.143469957e-10 2.602786072e-05 2.577044404e-07 1.25378493e-07 1.855070726e-07 0.1497228745 3.674913781e-05 2.385899379e-10 2.962955426e-10 2.301989941e-07 4.725353534e-11 5.433350966e-05 1.65378729e-05 7.015608005e-07
0.049935 1.23054275 1063.857888 1151.065163 0.6496230188 0.0008469162024 1.046623062e-07 0.1937769213 6.125520695e-07 0.007047207265 9.885805362e-08 1.033730414e-06 5.758285e-06 6.775681958e-05 9.849237167e-05 1.197005201e-05 3.13609168e-06 1.924758905e-08 3.643249032e-07 1.438260979e-10 3.80520601e-05 4.732720081e-07 1.797466368e-07 2.855371323e-07 0.1483292888 4.768267718e-05 5.849956203e-10 4.158891969e-10 4.027632829e-07 1.04687579e-10 7.831440849e-05 2.088577017e-05 1.023056523e-06
0.050005 1.276595532 1101.672901 1188.097829 0.6501023493 0.0009556292458 1.726831852e-07 0.1923518027 9.69998472e-07 0.009552147408 1.875757908e-07 1.310507174e-06 6.821045889e-06 9.873350229e-05 0.0001527642452 1.61083376e-05 4.848950603e-06 2.624579531e-08 5.058355433e-07 1.725908852e-10 5.493438401e-05 8.420622779e-07 2.536569324e-07 4.262772475e-07 0.146499381 5.953382072e-05 1.425118732e-09 5.550680583e-10 6.989133887e-07 2.297781318e-10 0.0001123679907 2.574079658e-05 1.441184969e-06
0.050075 1.325655499 1141.609026 1226.171067 0.6508441819 0.001075856919 2.840471334e-07 0.1903601833 1.527556946e-06 0.0128439388 3.570201033e-07 1.610275901e-06 8.136877419e-06 0.0001425097284 0.0002339115475 2.090436192e-05 7.41240278e-06 3.403818018e-08 6.769387807e-07 1.980221307e-10 7.820801368e-05 1.44171347e-06 3.516602008e-07 6.172371946e-07 0.1441123496 7.114624076e-05 3.455084747e-09 6.983966186e-10 1.20425119e-06 4.987886141e-10 0.0001602655204 3.093437705e-05 1.950735941e-06
0.050145 1.378387912 1184.131006 1265.299654 0.6519640159 0.001208539076 4.659192325e-07 0.1876079889 2.392503385e-06 0.01712636572 6.827336658e-07 1.908691049e-06 9.775053648e-06 0.0002036941812 0.0003531283539 2.598740351e-05 1.118968085e-05 4.147998387e-08 8.661882902e-07 2.167387293e-10 0.000109630695 2.359080348e-06 4.778320718e-07 8.67703994e-07 0.1410211479 8.087835418e-05 8.34078941e-09 8.196233686e-10 2.061720877e-06 1.069178055e-09 0.0002267893579 3.621042626e-05 2.52469171e-06
0.050215 1.435673429 1229.86748 1305.491605 0.653615785 0.001354614994 7.606818415e-07 0.1838531418 3.730372676e-06 0.02263520183 1.312034902e-06 2.169182691e-06 1.180798385e-05 0.0002882666058 0.0005246905576 3.072613044e-05 1.665164952e-05 4.684052735e-08 1.049174534e-06 2.246737039e-10 0.0001510449365 3.663489322e-06 6.346172215e-07 1.186222354e-06 0.1370511357 8.68315227e-05 2.004969807e-08 8.856624536e-10 3.508754823e-06 2.255332362e-09 0.000317675333 4.123247637e-05 3.108647375e-06
0.050285 1.498641545 1279.64006 1346.735724 0.6559969553 0.001514925848 1.233372646e-06 0.1788057046 5.781082904e-06 0.02963090284 2.533424051e-06 2.345978882e-06 1.429789453e-05 0.0004038710507 0.0007654719525 3.430510218e-05 2.436256642e-05 4.827317575e-08 1.188718837e-06 2.18511044e-10 0.000204090303 5.360898608e-06 8.211580813e-07 1.580358786e-06 0.1320025571 8.728254886e-05 4.793275623e-08 8.679875496e-10 5.933777163e-06 4.662949799e-09 0.0004391460172 4.56203619e-05 3.625805206e-06
0.050355 1.568684181 1334.478884 1388.980586 0.6593483125 0.001690010785 1.981079958e-06 0.1721379341 8.872531242e-06 0.0383815756 4.912828066e-06 2.393333704e-06 1.727292575e-05 0.0005600496675 0.001092960688 3.59344051e-05 3.491079844e-05 4.474603886e-08 1.243310343e-06 1.977322384e-10 0.0002696747065 7.341064965e-06 1.031130051e-06 2.056462042e-06 0.1256602338 8.1328032e-05 1.137749677e-07 7.595955556e-10 9.958289128e-06 9.40599098e-09 0.0005968340831 4.901336844e-05 3.995652601e-06
0.050425 1.647430813 1395.610147 1432.101136 0.6639434731 0.001879733529 3.142197516e-06 0.1635109293 1.343275368e-05 0.04913184514 9.554283745e-06 2.282772812e-06 2.068826282e-05 0.0007681735454 0.001520623226 3.512804881e-05 4.875870536e-05 3.689928596e-08 1.185485125e-06 1.65332985e-10 0.0003470762413 9.34808669e-06 1.250234555e-06 2.617562204e-06 0.11781512 6.943695158e-05 2.675084658e-07 5.861458256e-10 1.655208415e-05 1.839473173e-08 0.0007940363952 5.112642088e-05 4.162149554e-06
0.050495 1.736664345 1464.397334 1475.84801 0.6700612764 0.002082668154 4.907553851e-06 0.1526257491 1.996574178e-05 0.06205329791 1.860432104e-05 2.021786502e-06 2.435628518e-05 0.001040573947 0.002049335376 3.194239638e-05 6.597435708e-05 2.699556674e-08 1.022596153e-06 1.267715592e-10 0.0004326444662 1.101323386e-05 1.453817833e-06 3.255916637e-06 0.1083034584 5.36453658e-05 6.215878943e-07 3.967789926e-10 2.716221471e-05 3.465231866e-08 0.001029106109 5.175382357e-05 4.127028348e-06
0.050565 1.83816328 1542.225393 1519.773509 0.6779342759 0.002295259258 7.522422061e-06 0.1393044642 2.899110585e-05 0.07717493083 3.614586184e-05 1.65967732e-06 2.78688351e-05 0.001388293094 0.002654426117 2.697633028e-05 8.592229962e-05 1.770206331e-08 8.006288827e-07 8.890301589e-11 0.0005182292877 1.195748612e-05 1.606258746e-06 3.93547109e-06 0.0970670037 3.706385357e-05 1.421458258e-06 2.370458275e-10 4.382862177e-05 6.235364953e-08 0.001292669922 5.070703521e-05 3.960045245e-06
0.050635 1.953472973 1630.341461 1563.126642 0.6876681561 0.002510869585 1.127724366e-05 0.1236003397 4.093041487e-05 0.09429677106 6.967700123e-05 1.268150197e-06 3.054420296e-05 0.00181710204 0.003270811402 2.114677749e-05 0.00010693452 1.069048113e-08 5.816103703e-07 5.722583098e-11 0.0005900704232 1.191199663e-05 1.665530332e-06 4.568852395e-06 0.08423425857 2.273157679e-05 3.17669057e-06 1.261740922e-10 6.909790018e-05 1.060797706e-07 0.001564453829 4.777349084e-05 3.764381716e-06
0.050705 2.083551762 1729.731475 1604.706599 0.6991336184 0.002719075983 1.646183034e-05 0.1059215603 5.586283251e-05 0.112900298 0.0001319670014 9.075449586e-07 3.150000496e-05 0.002322218435 0.003784828204 1.537333333e-05 0.0001262528434 6.234248507e-09 4.115664016e-07 3.40480518e-11 0.0006295878923 1.08142688e-05 1.598122221e-06 5.009549261e-06 0.07021074099 1.23927373e-05 6.845022918e-06 6.052897252e-11 0.0001053535316 1.681065049e-07 0.001810743705 4.280864881e-05 3.594796274e-06
0.050775 2.228139109 1841.228824 1642.65589 0.7118473437 0.002905847839 2.326058718e-05 0.08713047831 7.309971902e-05 0.1320854261 0.0002418268749 6.102128995e-07 2.999243768e-05 0.002882726642 0.004050716384 1.036032505e-05 0.0001405407448 3.78561061e-09 3.065354479e-07 1.887609644e-11 0.0006178068642 8.854772191e-06 1.403105806e-06 5.091261753e-06 0.05574732495 6.081332756e-06 1.39018818e-05 2.658714004e-11 0.0001528386843 2.426047471e-07 0.001984510433 3.601244828e-05 3.391447104e-06
0.050845 2.380075022 1966.257393 1645.791322 0.7248996488 0.003055703911 3.157487242e-05 0.06854723172 9.060795164e-05 0.1505917855 0.0004191203453 3.886443325e-07 2.600096887e-05 0.003456503981 0.003949327948 6.516125796e-06 0.0001471312303 2.644695351e-09 2.596877247e-07 9.886200955e-12 0.0005462014144 6.481982517e-06 1.124526407e-06 4.718121074e-06 0.04192147888 2.750231202e-06 2.570867807e-05 1.094411192e-11 0.0002058646223 3.085549007e-07 0.002032386545 2.81527812e-05 3.019225736e-06
0.050915 2.524240752 2078.038655 1647.434166 0.7370897674 0.003157520676 4.087237746e-05 0.05167539063 0.0001047815475 0.1670761994 0.000665470923 2.401097486e-07 2.045067823e-05 0.003977178802 0.003502076808 3.926131984e-06 0.000144878427 2.235731416e-09 2.526918233e-07 5.1560782e-12 0.0004285969543 4.255499923e-06 8.258944589e-07 3.870726968e-06 0.02987693173 1.208876396e-06 4.131075246e-05 4.427891023e-12 0.0002487059897 3.302121536e-07 0.001912402841 2.016439961e-05 2.387247897e-06
0.050985 2.648365212 2170.541581 1649.065067 0.7474240893 0.003210206083 5.042331915e-05 0.03758041141 0.0001132062993 0.1806445507 0.0009623225198 1.488452092e-07 1.48719246e-05 0.004399267085 0.00285604416 2.362840847e-06 0.0001347183538 2.143405942e-09 2.610091785e-07 2.789267477e-12 0.0002988304022 2.535279437e-06 5.646161805e-07 2.839095004e-06 0.02031086935 5.257613139e-07 5.661529696e-05 1.815320354e-12 0.000267199069 2.954991428e-07 0.001651876437 1.33142975e-05 1.648903058e-06
0.051055 2.747689259 2241.698316 1650.679346 0.7554632783 0.003223037614 5.957735e-05 0.02661836657 0.0001160251681 0.1910617364 0.001277795222 9.654446407e-08 1.025909611e-05 0.004716830469 0.002184085896 1.488785592e-06 0.0001186547859 2.118630294e-09 2.653347785e-07 1.637612048e-12 0.0001876968497 1.396625703e-06 3.669157938e-07 1.908974055e-06 0.01330059675 2.271845237e-07 6.652597025e-05 7.760892032e-13 0.00025736606 2.265368297e-07 0.001322932246 8.247806571e-06 1.008395258e-06
0.051125 2.822230822 2293.026689 1652.273294 0.7613182569 0.003210113373 6.795535293e-05 0.01853626848 0.0001153025662 0.198642891 0.001582477973 6.820181557e-08 6.859117291e-06 0.004952119937 0.001595475768 1.019598164e-06 9.909484725e-05 2.03985202e-09 2.560681272e-07 1.084710454e-12 0.0001080356554 7.235453445e-07 2.310280674e-07 1.207773195e-06 0.008465819007 9.743241588e-08 6.83716334e-05 3.582435152e-13 0.0002258930425 1.543101154e-07 0.0009958595837 4.887103477e-06 5.586844377e-07
0.051195 2.874992053 2327.929059 1653.844194 0.7653884346 0.00318407071 7.541860976e-05 0.01279200958 0.0001133717051 0.2039530857 0.001857982126 5.380814481e-08 4.517335002e-06 0.005131069414 0.001127350918 7.715516884e-07 7.854700434e-05 1.879083454e-09 2.328215985e-07 8.227595392e-13 5.78482562e-05 3.56764919e-07 1.428908348e-07 7.344658847e-07 0.005270998026 4.135509149e-08 6.290104971e-05 1.866853088e-13 0.0001836355275 9.683761454e-08 0.000713224747 2.816033561e-06 2.862826155e-07
0.051265 2.910205976 2350.202845 1655.390197 0.7681263293 0.003153590836 8.194554665e-05 0.008809977127 0.0001117875451 0.2075728271 0.002095716144 4.732948022e-08 2.970490967e-06 0.005270136979 0.0007755834956 6.404960686e-07 5.920573022e-05 1.661119066e-09 2.006166681e-07 7.032359303e-13 2.916232819e-05 1.687714854e-07 8.750817026e-08 4.358630197e-07 0.003223917671 1.73235048e-08 5.284829231e-05 1.14563855e-13 0.0001401174782 5.790577283e-08 0.0004904909222 1.597685393e-06 1.378670318e-07
0.051335 2.932143536 2363.269941 1656.910152 0.7699234597 0.003123705701 8.754381046e-05 0.006098465893 0.0001111537476 0.2099924205 0.00229262644 4.522499004e-08 1.976206208e-06 0.00537666539 0.0005211098363 5.704635002e-07 4.258240734e-05 1.427274025e-09 1.658982332e-07 6.538906093e-13 1.397986943e-05 7.706855278e-08 5.325072314e-08 2.549238773e-07 0.001943348288 7.149752685e-09 4.120618438e-05 8.367249154e-14 0.0001014060783 3.416305337e-08 0.0003261770391 9.00125074e-07 6.316948413e-08
0.051405 2.944515394 2369.913146 1658.40343 0.7710806035 0.00309691434 9.222595502e-05 0.004277071003 0.0001113912716 0.2115882562 0.002448580824 4.539012593e-08 1.348266785e-06 0.005454327973 0.0003426238386 5.318844737e-07 2.937199293e-05 1.212801343e-09 1.339264951e-07 6.383675371e-13 6.430019145e-06 3.415888709e-08 3.223015009e-08 1.478273245e-07 0.001157974755 2.906513815e-09 3.021318288e-05 7.03651291e-14 7.022334789e-05 2.067862602e-08 0.0002109592444 5.062543317e-07 2.781710288e-08
0.051475 2.950272923 2372.249862 1659.869766 0.7718143579 0.003074164905 9.602179998e-05 0.003066493844 0.0001121138383 0.2126331829 0.002565746535 4.656927404e-08 9.556307345e-07 0.005507091122 0.0002209328884 5.092831157e-07 1.956149596e-05 1.037852381e-09 1.077167687e-07 6.378862505e-13 2.860298786e-06 1.476959727e-08 1.940575665e-08 8.529649492e-08 0.0006840745221 1.164675703e-09 2.10752086e-05 6.471518801e-14 4.689609643e-05 1.337080205e-08 0.0001333754109 2.850968472e-07 1.187083913e-08
0.051545 2.951620632 2371.804649 1661.309147 0.7722742047 0.003055517154 9.899266976e-05 0.00226827664 0.0001129207921 0.2133169135 0.002648429732 4.804821945e-08 7.109195255e-07 0.00554005737 0.0001401050367 4.947046665e-07 1.267674637e-05 9.07602849e-10 8.809475563e-08 6.428989488e-13 1.238977843e-06 6.258331435e-09 1.16266096e-08 4.908279226e-08 0.0004017356562 4.607093772e-10 1.412894091e-05 6.241195156e-14 3.041267724e-05 9.516901671e-09 8.280379258e-05 1.6101757e-07 4.942250926e-09
0.051615 2.950124115 2369.622635 1662.721718 0.7725600234 0.003040565413 0.0001012306354 0.001744778743 0.0001135383827 0.2137671572 0.002702371405 4.946476232e-08 5.58003687e-07 0.005558589927 8.764174886e-05 4.841517472e-07 8.061496772e-06 8.174478446e-10 7.44365366e-08 6.488913439e-13 5.255922017e-07 2.609532385e-09 6.936064849e-09 2.821330228e-08 0.0002350761095 1.802373558e-10 9.185211975e-06 6.153849429e-14 1.926988201e-05 7.506309327e-09 5.067924676e-05 9.127990327e-08 2.018045016e-09
0.051685 2.946849079 2366.390925 1664.107726 0.7727368378 0.003028707814 0.0001028459495 0.001402380295 0.0001138377317 0.214067845 0.002733704324 5.067170169e-08 4.617062215e-07 0.005567348566 5.424426102e-05 4.756418102e-07 5.07784308e-06 7.586869041e-10 6.549023535e-08 6.540019695e-13 2.192232947e-07 1.073399043e-09 4.124414627e-09 1.6221105e-08 0.0001373069698 6.982024733e-11 5.837679305e-06 6.123613946e-14 1.199149163e-05 6.453273069e-09 3.068005835e-05 5.196491882e-08 8.11341137e-10
0.051755 2.942495716 2362.546272 1665.46748 0.7728461184 0.003019310277 0.0001039518774 0.001178393809 0.0001137944256 0.2142732457 0.002748083376 5.163840423e-08 4.002901511e-07 0.005569867596 3.331189491e-05 4.682290297e-07 3.200657717e-06 7.223029446e-10 5.993106226e-08 6.577213099e-13 9.021717033e-08 4.367414735e-10 2.447321083e-09 9.339685598e-09 8.016758568e-05 2.682089768e-11 3.652640725e-06 6.112991625e-14 7.360877442e-06 5.892420799e-09 1.842172466e-05 2.972016982e-08 3.221531022e-10
0.051825 2.937510982 2358.359133 1666.801319 0.7729138882 0.003011795466 0.0001046530669 0.001031345455 0.0001134399146 0.2144181327 0.002750194048 5.238622757e-08 3.604077141e-07 0.005568584764 2.035168629e-05 4.614425952e-07 2.043191431e-06 7.008706944e-10 5.665513489e-08 6.600765607e-13 3.673059319e-08 1.76136291e-10 1.450866679e-09 5.392288859e-09 4.683733925e-05 1.023098846e-11 2.26549332e-06 6.106019122e-14 4.473790699e-06 5.584279677e-09 1.099673294e-05 1.708607233e-08 1.266300391e-10
0.051895 2.932173664 2353.993562 1668.109604 0.7729562809 0.003005680345 0.0001050393214 0.0009340441254 0.0001128259874 0.214524688 0.002743642224 5.295300393e-08 3.338644343e-07 0.005565074418 1.2402296e-05 4.550453064e-07 1.339768973e-06 6.889647052e-10 5.484797913e-08 6.612787099e-13 1.482532593e-08 7.052205035e-11 8.605262511e-10 3.126949159e-09 2.740726697e-05 3.879648782e-12 1.402997457e-06 6.096371235e-14 2.70132095e-06 5.40660129e-09 6.539393901e-06 9.883671701e-09 4.936573202e-11
0.051965 2.926654738 2349.547322 1669.392701 0.7729832102 0.003000582932 0.0001051837402 0.0008687787509 0.0001120051631 0.2146070434 0.002731060258 5.337628505e-08 3.156153285e-07 0.005560307088 7.560627054e-06 4.489119983e-07 9.16438692e-07 6.829072458e-10 5.395264131e-08 6.615599543e-13 5.942707077e-09 2.807112956e-11 5.114527268e-10 1.825582838e-09 1.607735347e-05 1.464047829e-12 8.748968102e-07 6.081856498e-14 1.625841184e-06 5.296798832e-09 3.881362045e-06 5.763124282e-09 1.911586764e-11
0.05203497556 2.921061829 2345.079176 1670.650542 0.7730007246 0.002996214606 0.0001051436282 0.0008240823226 0.0001110227311 0.2146741796 0.002714305723 5.368710764e-08 3.025453251e-07 0.005554862874 4.628086609e-06 4.429740099e-07 6.632225913e-07 6.803308229e-10 5.360763935e-08 6.611159176e-13 2.371191671e-09 1.113096215e-11 3.053395391e-10 1.077148078e-09 9.467567403e-06 5.507935764e-13 5.55222467e-07 6.061965456e-14 9.792579501e-07 5.222535711e-09 2.304606721e-06 3.39859627e-09 7.367703115e-12
0.05210537695 2.915420682 2340.592692 1671.891468 0.7730125897 0.002992335981 0.0001049617069 0.0007923138322 0.0001099070688 0.2147322225 0.002694525187 5.39107719e-08 2.926485759e-07 0.005549039716 2.846538025e-06 4.371496883e-07 5.110470269e-07 6.79758495e-10 5.358607778e-08 6.600880072e-13 9.358560375e-10 4.368031347e-12 1.82870863e-10 6.430226763e-10 5.581054814e-06 2.050994014e-13 3.618822137e-07 6.036642103e-14 5.904877318e-07 5.166474177e-09 1.366307627e-06 2.028240543e-09 2.807188968e-12
0.05217668472 2.909736084 2336.08304 1673.123542 0.7730210031 0.002988779186 0.0001046662731 0.0007687534258 0.0001086757412 0.2147849914 0.002672409278 5.406360343e-08 2.847195558e-07 0.005542995468 1.767829415e-06 4.313844768e-07 4.194529956e-07 6.803243957e-10 5.375429911e-08 6.585626699e-13 3.647417189e-10 1.693113788e-12 1.101403312e-10 3.908392948e-10 3.294115556e-06 7.543425311e-14 2.454903719e-07 6.005899562e-14 3.579105095e-07 5.119560203e-09 8.095250616e-07 1.23215098e-09 1.05527875e-12
0.05224891052 2.904025403 2331.561892 1674.346398 0.7730272834 0.00298544129 0.0001042790432 0.0007504211125 0.0001073463846 0.2148347542 0.002648500766 5.415618916e-08 2.780246506e-07 0.005536839029 1.119452107e-06 4.256646392e-07 3.642900949e-07 6.815059907e-10 5.403075662e-08 6.566061066e-13 1.407821279e-10 6.502403561e-13 6.71774054e-11 2.447932437e-10 1.954448971e-06 2.745457718e-14 1.759341233e-07 5.969946464e-14 2.200765764e-07 5.076998329e-09 4.816600451e-07 7.708368841e-10 3.920668326e-13
0.05232206618 2.898300271 2327.036024 1675.559667 0.7730322488 0.002982248763 0.0001038162849 0.0007353506784 0.0001059324801 0.2148829883 0.002623174986 5.419621095e-08 2.720923627e-07 0.005530633065 7.322311023e-07 4.199797403e-07 3.308099802e-07 6.829879787e-10 5.436560089e-08 6.54263572e-13 5.411031064e-11 2.490136163e-13 4.191416485e-11 1.603590049e-10 1.172993003e-06 9.918583764e-15 1.34493275e-07 5.928979337e-14 1.39021898e-07 5.036119908e-09 2.899040139e-07 5.039355829e-10 1.444374318e-13
0.05239616367 2.892567821 2322.509198 1676.762979 0.7730364046 0.002979150403 0.0001032900363 0.0007222544334 0.0001044444129 0.2149306386 0.00259669716 5.418976976e-08 2.666199137e-07 0.005524413203 5.022461127e-07 4.143190895e-07 3.101597342e-07 6.845872946e-10 5.472840755e-08 6.515639687e-13 2.088897319e-11 9.604598763e-14 2.712064967e-11 1.115475561e-10 7.189448277e-07 3.557616344e-15 1.097567088e-07 5.883118895e-14 9.161603276e-08 4.995415255e-09 1.783954255e-07 3.495638232e-10 5.335263019e-14
0.05247121511 2.886832191 2317.983521 1677.955962 0.7730400547 0.002976107711 0.0001027102915 0.0007102964157 0.0001028892496 0.214978376 0.002569188937 5.4135977e-08 2.614187986e-07 0.005518199576 3.661349343e-07 4.087065972e-07 2.970020297e-07 6.861765983e-10 5.510471582e-08 6.485567531e-13 8.415687298e-12 3.931014381e-14 1.846533925e-11 8.315688641e-11 4.559288239e-07 1.306131815e-15 9.476701399e-08 5.832990423e-14 6.410656711e-08 4.954283183e-09 1.138953609e-07 2.598369552e-10 1.967074388e-14
0.05254723279 2.881095573 2313.459716 1679.138241 0.7730433925 0.00297310035 0.0001020828204 0.000698940736 0.0001012749464 0.2150265076 0.002540834123 5.404186237e-08 2.563668683e-07 0.005512003668 2.858151928e-07 4.03113476e-07 2.882586594e-07 6.877097782e-10 5.548149272e-08 6.452360644e-13 3.706861089e-12 1.807315114e-14 1.341314404e-11 6.652557384e-11 3.040560501e-07 4.996714569e-16 8.549819209e-08 5.778392979e-14 4.809352524e-08 4.912122414e-09 7.669035393e-08 2.073893776e-10 7.441423105e-15
0.05262422915 2.875358975 2308.937998 1680.309441 0.7730465327 0.002970112972 0.0001014127841 0.0006878484932 9.960738875e-05 0.2150752528 0.00251172575 5.390907904e-08 2.513893177e-07 0.00550583216 2.384580183e-07 3.975224905e-07 2.820807279e-07 6.891469755e-10 5.585316646e-08 6.415879182e-13 1.908237991e-12 1.001963676e-14 1.045765348e-11 5.660507023e-11 2.16506664e-07 2.065349764e-16 7.952099556e-08 5.719288255e-14 3.870327574e-08 4.868757975e-09 5.522299348e-08 1.76259958e-10 2.998107349e-15
0.05270221678 2.869622711 2304.418188 1681.469183 0.7730495445 0.002967136084 0.0001007041679 0.0006768099503 9.789180896e-05 0.2151247291 0.002481935889 5.373903792e-08 2.464428598e-07 0.005499689086 2.103977763e-07 3.919577981e-07 2.774350947e-07 6.904717043e-10 5.621675213e-08 6.376656983e-13 1.217418e-12 6.957582115e-15 8.719926582e-12 5.051526281e-11 1.660515693e-07 9.912473972e-17 7.545386922e-08 5.656261556e-14 3.31508529e-08 4.82412547e-09 4.282633946e-08 1.573225404e-10 1.371981718e-15
0.05278120845 2.863886669 2299.899882 1682.61709 0.7730524698 0.002964164279 9.996011765e-05 0.0006656989843 9.613300828e-05 0.2151749865 0.002451524365 5.353303407e-08 2.415016334e-07 0.005493577139 1.936150583e-07 3.864173561e-07 2.73700366e-07 6.916727051e-10 5.657046283e-08 6.334767631e-13 9.426527545e-13 5.746439272e-15 7.685690062e-12 4.660761231e-11 1.369087413e-07 5.84431241e-17 7.247900274e-08 5.589482651e-14 2.979212219e-08 4.778218246e-09 3.561456957e-08 1.453397361e-10 7.628342006e-16
0.05286121708 2.858150489 2295.382544 1683.752781 0.7730553338 0.002961195029 9.918316828e-05 0.0006544439945 9.433559246e-05 0.2152260289 0.002420544846 5.329240903e-08 2.365524497e-07 0.005487498298 1.834079269e-07 3.809038648e-07 2.705215263e-07 6.927455646e-10 5.691328069e-08 6.290364059e-13 8.255592014e-13 5.224451404e-15 7.057671249e-12 4.394944074e-11 1.199953574e-07 4.220173265e-17 7.012939526e-08 5.519199734e-14 2.76838602e-08 4.731060486e-09 3.135902077e-08 1.373407397e-10 5.242860342e-16
0.05294225577 2.85241369 2290.865566 1684.875874 0.7730581516 0.002958227599 9.837547509e-05 0.0006430082423 9.250397227e-05 0.2152778331 0.0023890449 5.301839941e-08 2.315895775e-07 0.005481454178 1.770410016e-07 3.75424989e-07 2.676979296e-07 6.936897522e-10 5.724479667e-08 6.243683091e-13 7.695119617e-13 4.962919133e-15 6.665916196e-12 4.20182958e-11 1.10115677e-07 3.525320918e-17 6.814150778e-08 5.445745394e-14 2.628881978e-08 4.682702386e-09 2.878850771e-08 1.316575919e-10 4.237533708e-16
0.05302433776 2.846675746 2286.348414 1685.985988 0.7730609324 0.00295526251 9.753883892e-05 0.0006313772568 9.06421147e-05 0.2153303622 0.002357065313 5.271203482e-08 2.266113721e-07 0.005475446104 1.728563929e-07 3.699595753e-07 2.650978494e-07 6.945006873e-10 5.756456417e-08 6.194432691e-13 7.373693862e-13 4.800614645e-15 6.403833754e-12 4.049102886e-11 1.041304144e-07 3.192349559e-17 6.635205788e-08 5.368969793e-14 2.528626752e-08 4.633189653e-09 2.714822185e-08 1.272537922e-10 3.756122261e-16
0.05310747652 2.840936096 2281.830482 1687.082741 0.7730636813 0.002952301069 9.667493087e-05 0.000619551784 8.875402069e-05 0.2153835654 0.002324646135 5.237442377e-08 2.216197985e-07 0.005469475366 1.699453403e-07 3.645138185e-07 2.626593945e-07 6.951796514e-10 5.787251426e-08 6.142807298e-13 7.15389526e-13 4.679214735e-15 6.217770153e-12 3.920857012e-11 1.003878869e-07 3.016057386e-17 6.468166781e-08 5.289170435e-14 2.450877194e-08 4.582585191e-09 2.603789027e-08 1.236194773e-10 3.488776374e-16
0.05319168562 2.835194157 2277.311156 1688.16575 0.7730664012 0.002949345064 9.578530919e-05 0.0006075411156 8.684363021e-05 0.2154373846 0.002291826342 5.20067235e-08 2.16618548e-07 0.005463543235 1.677916715e-07 3.590917058e-07 2.603463539e-07 6.957283493e-10 5.816868093e-08 6.088960034e-13 6.980959949e-13 4.576178563e-15 6.077230119e-12 3.808166044e-11 9.795634632e-08 2.914030384e-17 6.308623228e-08 5.206609668e-14 2.386273624e-08 4.530955947e-09 2.523332413e-08 1.204682761e-10 3.316369141e-16
